population,deltaProp_male
hDahY-Odd,-0.002665607
hDahY-Odd,-0.017745851
hDahY-Odd,-0.059495731
hDahY-Odd,0.007318304
hDahY-Odd,-0.012446648
hDahY-Odd,0.017936999
hDahY-Odd,-0.030552739
hDahY-Odd,0.023695999
hDahY-Odd,-0.021171309
hDahY-Odd,0.009491423
hDahY-Odd,-0.03207735
hDahY-Odd,0.000682065
hDahY-Odd,-0.005003097
hDahY-Odd,-0.007071355
hDahY-Odd,-0.00817082
hDahY-Odd,-0.008353155
hDahY-Odd,-0.012247572
hDahY-Odd,0.014218442
hDahY-Odd,0.010405566
hDahY-Odd,-0.051814149
hDahY-Odd,-0.008908193
hDahY-Odd,-0.033783306
hDahY-Odd,-0.034061883
hDahY-Odd,-0.044552751
hDahY-Odd,-0.000297364
hDahY-Odd,-0.0085563
hDahY-Odd,-0.050009793
hDahY-Odd,-0.054380243
hDahY-Odd,-0.003086752
hDahY-Odd,-0.039390661
hDahY-Odd,-0.016300023
hDahY-Odd,0.007789965
hDahY-Odd,-0.01332631
hDahY-Odd,0.009572225
hDahY-Odd,-0.022449432
hDahY-Odd,0.015004903
hDahY-Odd,-0.017780876
hDahY-Odd,-0.023447509
hDahY-Odd,-0.029914246
hDahY-Odd,0.007342286
hDahY-Odd,-0.046383472
hDahY-Odd,0.046554911
hDahY-Odd,-0.044297315
hDahY-Odd,-0.018399082
hDahY-Odd,-0.024353647
hDahY-Odd,-0.007651854
hDahY-Odd,0.016265517
hDahY-Odd,-0.001132438
hDahY-Odd,-0.079541918
hDahY-Odd,0.00536595
hDahY-Odd,-0.000865824
hDahY-Odd,0.023399926
hDahY-Odd,-0.001922059
hDahY-Odd,0.022174904
hDahY-Odd,-0.005766787
hDahY-Odd,-0.025485544
hDahY-Odd,-0.010391921
hDahY-Odd,-0.030439222
hDahY-Odd,-0.020832962
hDahY-Odd,-0.037443289
hDahY-Odd,-0.02747215
hDahY-Odd,-0.022451562
hDahY-Odd,-0.008581654
hDahY-Odd,-0.023084153
hDahY-Odd,-0.016136552
hDahY-Odd,-0.030164343
hDahY-Odd,-0.009187662
hDahY-Odd,-0.029490984
hDahY-Odd,-0.078212383
hDahY-Odd,0.02131665
hDahY-Odd,-0.026275978
hDahY-Odd,-0.010963014
hDahY-Odd,-0.022183463
hDahY-Odd,-0.035302901
hDahY-Odd,-0.022825625
hDahY-Odd,-0.026751638
hDahY-Odd,-0.035524997
hDahY-Odd,-0.04922172
hDahY-Odd,-0.030250853
hDahY-Odd,-0.012027984
hDahY-Odd,-0.039207139
hDahY-Odd,-0.025647355
hDahY-Odd,-0.050472318
hDahY-Odd,-0.07513428
hDahY-Odd,0.017921236
hDahY-Odd,-0.036873098
hDahY-Odd,-0.006163086
hDahY-Odd,0.003807741
hDahY-Odd,0.003453162
hDahY-Odd,-0.041184668
hDahY-Odd,-0.004843972
hDahY-Odd,-0.001327252
hDahY-Odd,0.02376354
hDahY-Odd,0.020135293
hDahY-Odd,-0.046269323
hDahY-Odd,0.002695667
hDahY-Odd,-0.004057561
hDahY-Odd,0.010306799
hDahY-Odd,-0.003108953
hDahY-Odd,-0.017515734
hDahY-Odd,-0.067495231
hDahY-Odd,0.018216517
hDahY-Odd,-0.028985854
hDahY-Odd,-0.00414561
hDahY-Odd,-0.020809223
hDahY-Odd,-0.036168505
hDahY-Odd,-0.01410743
hDahY-Odd,-0.03072032
hDahY-Odd,0.015901335
hDahY-Odd,0.013095803
hDahY-Odd,-0.044108467
hDahY-Odd,-0.05139712
hDahY-Odd,0.020479734
hDahY-Odd,-0.034203714
hDahY-Odd,0.01158786
hDahY-Odd,-0.028220902
hDahY-Odd,-0.031512023
hDahY-Odd,-0.014561824
hDahY-Odd,-0.021922742
hDahY-Odd,-0.084008958
hDahY-Odd,-0.008617776
hDahY-Odd,-0.006567259
hDahY-Odd,-0.000236894
hDahY-Odd,-0.000773884
hDahY-Odd,-0.012012205
hDahY-Odd,-0.06826457
hDahY-Odd,-0.051873176
hDahY-Odd,-0.033792958
hDahY-Odd,-0.035323098
hDahY-Odd,-0.014598349
hDahY-Odd,-0.025490483
hDahY-Odd,-0.027043774
hDahY-Odd,-0.017868647
hDahY-Odd,-0.011708003
hDahY-Odd,-0.02939981
hDahY-Odd,-0.012157332
hDahY-Odd,-0.001664427
hDahY-Odd,-0.010638148
hDahY-Odd,-0.032299624
hDahY-Odd,-0.019808298
hDahY-Odd,0.012866093
hDahY-Odd,-0.000840132
hDahY-Odd,0.001234256
hDahY-Odd,-0.022508306
hDahY-Odd,-0.038900208
hDahY-Odd,-0.047039782
hDahY-Odd,0.009904128
hDahY-Odd,0.018522274
hDahY-Odd,0.02313667
hDahY-Odd,0.015438274
hDahY-Odd,-0.046435326
hDahY-Odd,0.001916141
hDahY-Odd,0.022902977
hDahY-Odd,-0.005031145
hDahY-Odd,-0.024368383
hDahY-Odd,-0.004828774
hDahY-Odd,-0.033000191
hDahY-Odd,-0.029507
hDahY-Odd,-0.009886819
hDahY-Odd,-0.031890082
hDahY-Odd,0.007170326
hDahY-Odd,-0.039739906
hDahY-Odd,-0.011469077
hDahY-Odd,-0.041052374
hDahY-Odd,-0.032119216
hDahY-Odd,0.029052483
hDahY-Odd,-0.010544716
hDahY-Odd,-0.051511289
hDahY-Odd,-0.033314196
hDahY-Odd,-0.005966329
hDahY-Odd,-0.005968698
hDahY-Odd,0.010955571
hDahY-Odd,0.003779424
hDahY-Odd,-0.027282197
hDahY-Odd,-0.012870545
hDahY-Odd,-0.035684527
hDahY-Odd,-0.015842387
hDahY-Odd,-0.000264605
hDahY-Odd,-0.006890741
hDahY-Odd,-0.022544436
hDahY-Odd,0.009498184
hDahY-Odd,0.041073455
hDahY-Odd,-0.030789807
hDahY-Odd,0.006520227
hDahY-Odd,-0.03182065
hDahY-Odd,-0.045880103
hDahY-Odd,-0.042583119
hDahY-Odd,0.015369371
hDahY-Odd,-0.00573086
hDahY-Odd,-0.056427713
hDahY-Odd,-0.013089684
hDahY-Odd,-0.008088612
hDahY-Odd,-0.000414475
hDahY-Odd,-0.014296145
hDahY-Odd,-0.003759622
hDahY-Odd,-0.012417832
hDahY-Odd,0.018226751
hDahY-Odd,-0.018673881
hDahY-Odd,-0.033210972
hDahY-Odd,-0.034024273
hDahY-Odd,-0.013841259
hDahY-Odd,0.001301368
hDahY-Odd,-0.033130321
hDahY-Odd,-0.029121646
hDahY-Odd,-0.00824135
hDahY-Odd,-0.029276558
hDahY-Odd,0.032640649
hDahY-Odd,-0.028060889
hDahY-Odd,-0.092839509
hDahY-Odd,-0.015165983
hDahY-Odd,-0.036145454
hDahY-Odd,0.010003986
hDahY-Odd,-0.026436123
hDahY-Odd,0.009649517
hDahY-Odd,-0.001613526
hDahY-Odd,-0.067335426
hDahY-Odd,0.005257124
hDahY-Odd,-0.019231339
hDahY-Odd,-0.02556514
hDahY-Odd,-0.030475318
hDahY-Odd,-0.019625153
hDahY-Odd,-0.024341616
hDahY-Odd,-0.020519366
hDahY-Odd,-0.031737517
hDahY-Odd,0.005051658
hDahY-Odd,0.001898919
hDahY-Odd,-0.027242313
hDahY-Odd,0.009133137
hDahY-Odd,-0.042442864
hDahY-Odd,0.016958126
hDahY-Odd,-0.013637261
hDahY-Odd,-0.024940642
hDahY-Odd,-0.068156198
hDahY-Odd,-0.041635697
hDahY-Odd,-0.00061975
hDahY-Odd,0.015987817
hDahY-Odd,0.023649113
hDahY-Odd,-0.063328914
hDahY-Odd,0.024296932
hDahY-Odd,0.021643642
hDahY-Odd,-0.039986206
hDahY-Odd,-0.005190936
hDahY-Odd,-0.021649018
hDahY-Odd,-0.037314498
hDahY-Odd,0.001374561
hDahY-Odd,0.002055033
hDahY-Odd,-0.026040117
hDahY-Odd,0.002250774
hDahY-Odd,-0.036313172
hDahY-Odd,0.034387793
hDahY-Odd,-0.009296529
hDahY-Odd,-0.000855715
hDahY-Odd,0.007445258
hDahY-Odd,-0.001095367
hDahY-Odd,0.003006248
hDahY-Odd,-0.05016214
hDahY-Odd,0.002717585
hDahY-Odd,-0.010983483
hDahY-Odd,-0.000517099
hDahY-Odd,0.016639111
hDahY-Odd,-0.012049571
hDahY-Odd,-0.04088082
hDahY-Odd,-0.020569052
hDahY-Odd,0.003116081
hDahY-Odd,-0.04034725
hDahY-Odd,-0.031617377
hDahY-Odd,0.01216504
hDahY-Odd,-0.055444554
hDahY-Odd,-0.028010495
hDahY-Odd,-0.021918743
hDahY-Odd,0.008411945
hDahY-Odd,-0.016245618
hDahY-Odd,-0.0500911
hDahY-Odd,-0.02156194
hDahY-Odd,0.002763147
hDahY-Odd,-0.039452983
hDahY-Odd,0.008181292
hDahY-Odd,-0.050614124
hDahY-Odd,-0.053203532
hDahY-Odd,-0.009700247
hDahY-Odd,-0.075818775
hDahY-Odd,-0.046150383
hDahY-Odd,-0.004961878
hDahY-Odd,0.004245791
hDahY-Odd,-0.019275695
hDahY-Odd,0.009769922
hDahY-Odd,-0.010972323
hDahY-Odd,-0.007027811
hDahY-Odd,0.02066281
hDahY-Odd,-0.001341612
hDahY-Odd,0.001465133
hDahY-Odd,0.000969039
hDahY-Odd,-0.018640329
hDahY-Odd,0.004057403
hDahY-Odd,-0.02797404
hDahY-Odd,-0.002511684
hDahY-Odd,-0.025327922
hDahY-Odd,-0.015393157
hDahY-Odd,0.006982599
hDahY-Odd,-0.007183065
hDahY-Odd,0.072312337
hDahY-Odd,-0.047974733
hDahY-Odd,-0.011759496
hDahY-Odd,-0.029400339
hDahY-Odd,-0.008710458
hDahY-Odd,-0.059351513
hDahY-Odd,0.005272251
hDahY-Odd,-0.008021727
hDahY-Odd,-0.038838632
hDahY-Odd,-0.01810023
hDahY-Odd,0.007359935
hDahY-Odd,-0.003461173
hDahY-Odd,-0.022008932
hDahY-Odd,-0.043884273
hDahY-Odd,-0.005442982
hDahY-Odd,-0.027370362
hDahY-Odd,0.003722461
hDahY-Odd,-0.048296729
hDahY-Odd,-0.009791742
hDahY-Odd,-0.041677526
hDahY-Odd,-0.035902324
hDahY-Odd,-0.023205801
hDahY-Odd,-0.050421874
hDahY-Odd,-0.028459986
hDahY-Odd,0.01873457
hDahY-Odd,-0.049326311
hDahY-Odd,-0.022460437
hDahY-Odd,0.043811792
hDahY-Odd,0.001035662
hDahY-Odd,-0.041203244
hDahY-Odd,-0.008606872
hDahY-Odd,-0.022130644
hDahY-Odd,-0.001389922
hDahY-Odd,-0.004956769
hDahY-Odd,-0.010710742
hDahY-Odd,0.001822947
hDahY-Odd,-0.034685166
hDahY-Odd,-0.015685491
hDahY-Odd,0.042846551
hDahY-Odd,-0.001237936
hDahY-Odd,-0.040216823
hDahY-Odd,-0.015714396
hDahY-Odd,0.01156509
hDahY-Odd,-0.007530044
hDahY-Odd,-0.029061136
hDahY-Odd,0.008728023
hDahY-Odd,0.024685709
hDahY-Odd,-0.006616122
hDahY-Odd,-0.00337158
hDahY-Odd,0.001578095
hDahY-Odd,0.036145308
hDahY-Odd,-0.000676961
hDahY-Odd,-0.051837423
hDahY-Odd,-0.021856148
hDahY-Odd,-0.02701122
hDahY-Odd,-0.025301434
hDahY-Odd,-0.014787774
hDahY-Odd,-0.011512244
hDahY-Odd,-0.030281861
hDahY-Odd,-0.045251003
hDahY-Odd,0.025408457
hDahY-Odd,-0.064178725
hDahY-Odd,-0.050590662
hDahY-Odd,-0.007729288
hDahY-Odd,0.026287013
hDahY-Odd,-0.022435031
hDahY-Odd,0.004792124
hDahY-Odd,-0.065801426
hDahY-Odd,0.010679402
hDahY-Odd,-0.033838667
hDahY-Odd,-0.009066978
hDahY-Odd,-0.01272052
hDahY-Odd,-0.022721799
hDahY-Odd,0.008718817
hDahY-Odd,0.019420397
hDahY-Odd,-0.026335091
hDahY-Odd,-0.015997511
hDahY-Odd,0.0098792
hDahY-Odd,-0.027766072
hDahY-Odd,-0.03787802
hDahY-Odd,0.002365993
hDahY-Odd,-0.028447225
hDahY-Odd,-0.01023793
hDahY-Odd,0.00928739
hDahY-Odd,-0.045475348
hDahY-Odd,-0.016311303
hDahY-Odd,-0.020323855
hDahY-Odd,-0.009638418
hDahY-Odd,-0.036469738
hDahY-Odd,0.015774292
hDahY-Odd,-0.002233113
hDahY-Odd,-0.030307362
hDahY-Odd,0.036801127
hDahY-Odd,0.003112888
hDahY-Odd,-0.03971641
hDahY-Odd,-0.027982904
hDahY-Odd,-0.001668772
hDahY-Odd,-0.044174931
hDahY-Odd,-0.020619797
hDahY-Odd,-0.051132995
hDahY-Odd,-0.008896913
hDahY-Odd,-0.001114375
hDahY-Odd,-0.051008595
hDahY-Odd,0.01735468
hDahY-Odd,-0.009847517
hDahY-Odd,0.00133062
hDahY-Odd,-0.006607879
hDahY-Odd,-0.001814424
hDahY-Odd,-0.022295743
hDahY-Odd,0.005659915
hDahY-Odd,-0.025560154
hDahY-Odd,-0.008015185
hDahY-Odd,-0.025316665
hDahY-Odd,0.024129488
hDahY-Odd,-0.006969761
hDahY-Odd,-0.011806241
hDahY-Odd,-0.01775805
hDahY-Odd,-0.024929693
hDahY-Odd,-0.01890932
hDahY-Odd,0.021323359
hDahY-Odd,-0.037775493
hDahY-Odd,-0.035323587
hDahY-Odd,-0.005933602
hDahY-Odd,-0.005007852
hDahY-Odd,-0.0409066
hDahY-Odd,-0.064820671
hDahY-Odd,-0.04669371
hDahY-Odd,-0.007521065
hDahY-Odd,-0.052373698
hDahY-Odd,-0.039028936
hDahY-Odd,-0.011713914
hDahY-Odd,-0.04394062
hDahY-Odd,-0.002353137
hDahY-Odd,0.003730463
hDahY-Odd,-0.023387347
hDahY-Odd,0.01335844
hDahY-Odd,0.00969622
hDahY-Odd,-0.011020528
hDahY-Odd,-0.017284661
hDahY-Odd,-0.025004362
hDahY-Odd,-0.009076835
hDahY-Odd,-0.017396608
hDahY-Odd,0.013796058
hDahY-Odd,-0.058200116
hDahY-Odd,-0.033200603
hDahY-Odd,-0.026799137
hDahY-Odd,-0.02003601
hDahY-Odd,-0.021288254
hDahY-Odd,-0.03365361
hDahY-Odd,0.010574359
hDahY-Odd,-0.030172162
hDahY-Odd,0.007466798
hDahY-Odd,0.05214455
hDahY-Odd,-0.049911304
hDahY-Odd,-0.025009305
hDahY-Odd,-0.068155039
hDahY-Odd,0.009221022
hDahY-Odd,0.013131467
hDahY-Odd,-0.014270264
hDahY-Odd,0.003031036
hDahY-Odd,-0.029120128
hDahY-Odd,0.007306936
hDahY-Odd,0.005918018
hDahY-Odd,-0.050362515
hDahY-Odd,-0.023826132
hDahY-Odd,-0.015715021
hDahY-Odd,-0.055806491
hDahY-Odd,-0.013518888
hDahY-Odd,-0.020627169
hDahY-Odd,0.036669929
hDahY-Odd,0.009372521
hDahY-Odd,-0.01346741
hDahY-Odd,-0.053039709
hDahY-Odd,0.029738665
hDahY-Odd,-0.028266476
hDahY-Odd,-0.018142457
hDahY-Odd,-0.023615487
hDahY-Odd,0.001063702
hDahY-Odd,-0.040910023
hDahY-Odd,-0.043158619
hDahY-Odd,-0.038028403
hDahY-Odd,-0.026261111
hDahY-Odd,-0.025669371
hDahY-Odd,-0.00649338
hDahY-Odd,-0.036742323
hDahY-Odd,5.01E-05
hDahY-Odd,0.016391823
hDahY-Odd,-0.009490729
hDahY-Odd,-0.03596441
hDahY-Odd,-0.027083499
hDahY-Odd,-0.043376367
hDahY-Odd,-0.023724484
hDahY-Odd,-0.030608085
hDahY-Odd,-0.005695113
hDahY-Odd,-0.007417335
hDahY-Odd,-0.045264901
hDahY-Odd,-0.039986241
hDahY-Odd,-0.016725767
hDahY-Odd,-0.010222152
hDahY-Odd,0.020745636
hDahY-Odd,0.015262236
hDahY-Odd,-0.003715737
hDahY-Odd,-0.032500528
hDahY-Odd,-0.024674167
hDahY-Odd,-0.0242751
hDahY-Odd,-0.034949136
hDahY-Odd,-0.044967734
hDahY-Odd,-0.002298657
hDahY-Odd,-0.024808661
hDahY-Odd,-0.0121501
hDahY-Odd,0.003865236
hDahY-Odd,-0.026124825
hDahY-Odd,0.001547528
hDahY-Odd,-0.009118115
hDahY-Odd,-0.039444794
hDahY-Odd,-0.021881979
hDahY-Odd,-0.025476245
hDahY-Odd,-0.004059738
hDahY-Odd,-0.007506659
hDahY-Odd,-0.044681178
hDahY-Odd,-0.072297678
hDahY-Odd,-0.009596776
hDahY-Odd,-0.023619024
hDahY-Odd,-0.014587666
hDahY-Odd,-0.014399665
hDahY-Odd,-0.034674413
hDahY-Odd,-0.002525255
hDahY-Odd,-0.094424297
hDahY-Odd,-0.030851181
hDahY-Odd,0.00608296
hDahY-Odd,-0.044549442
hDahY-Odd,-0.005958463
hDahY-Odd,-0.005026981
hDahY-Odd,-0.014252866
hDahY-Odd,-0.018144748
hDahY-Odd,0.012987159
hDahY-Odd,0.012308313
hDahY-Odd,-0.018768231
hDahY-Odd,-0.03707288
hDahY-Odd,0.000772102
hDahY-Odd,-0.006512368
hDahY-Odd,-0.031548833
hDahY-Odd,0.01092219
hDahY-Odd,-0.031031835
hDahY-Odd,-0.015277214
hDahY-Odd,-0.036303463
hDahY-Odd,-0.014382237
hDahY-Odd,0.042987965
hDahY-Odd,0.015461917
hDahY-Odd,-0.018219211
hDahY-Odd,-0.006124025
hDahY-Odd,-0.034863179
hDahY-Odd,-0.027698874
hDahY-Odd,0.023135073
hDahY-Odd,-0.010832472
hDahY-Odd,-0.020342063
hDahY-Odd,0.016069881
hDahY-Odd,-0.0118314
hDahY-Odd,-0.010559128
hDahY-Odd,-0.013177509
hDahY-Odd,-0.002141613
hDahY-Odd,-0.026277878
hDahY-Odd,-0.041412418
hDahY-Odd,0.018897576
hDahY-Odd,-0.019523498
hDahY-Odd,-0.026997511
hDahY-Odd,0.00864817
hDahY-Odd,-0.018586084
hDahY-Odd,-0.021948224
hDahY-Odd,-0.006321735
hDahY-Odd,-0.013045547
hDahY-Odd,0.021959684
hDahY-Odd,-0.034301299
hDahY-Odd,-0.02444062
hDahY-Odd,0.01739161
hDahY-Odd,-0.024324477
hDahY-Odd,-0.009020277
hDahY-Odd,-0.053871336
hDahY-Odd,-0.023457136
hDahY-Odd,-0.027049029
hDahY-Odd,-0.039074515
hDahY-Odd,-0.043439203
hDahY-Odd,-0.002894095
hDahY-Odd,-0.022074731
hDahY-Odd,-0.006077733
hDahY-Odd,-0.001960431
hDahY-Odd,0.016009212
hDahY-Odd,-0.014770126
hDahY-Odd,-0.014123478
hDahY-Odd,-0.025655163
hDahY-Odd,-0.031987654
hDahY-Odd,-0.000110586
hDahY-Odd,-0.022884783
hDahY-Odd,-0.034353867
hDahY-Odd,-0.011926299
hDahY-Odd,-0.01711958
hDahY-Odd,-0.001227027
hDahY-Odd,-0.022919149
hDahY-Odd,-0.0425305
hDahY-Odd,-0.021305253
hDahY-Odd,0.004222577
hDahY-Odd,-0.014315087
hDahY-Odd,-0.043286034
hDahY-Odd,-0.037007777
hDahY-Odd,-0.028618542
hDahY-Odd,-0.104953478
hDahY-Odd,-0.045514819
hDahY-Odd,-0.020411478
hDahY-Odd,-0.014872617
hDahY-Odd,-0.013303974
hDahY-Odd,-0.022018573
hDahY-Odd,-0.001869544
hDahY-Odd,-0.034771177
hDahY-Odd,-0.03743631
hDahY-Odd,-0.05852892
hDahY-Odd,-0.018934867
hDahY-Odd,0.0203909
hDahY-Odd,-1.80E-05
hDahY-Odd,-0.033766035
hDahY-Odd,-0.023032103
hDahY-Odd,-0.016268994
hDahY-Odd,-0.002614423
hDahY-Odd,-0.03076799
hDahY-Odd,-0.024219194
hDahY-Odd,-0.005866088
hDahY-Odd,-0.057121073
hDahY-Odd,0.000831284
hDahY-Odd,0.008125269
hDahY-Odd,-0.026465738
hDahY-Odd,-0.006849151
hDahY-Odd,0.019888606
hDahY-Odd,-0.022024822
hDahY-Odd,0.003888709
hDahY-Odd,-0.000584815
hDahY-Odd,-0.009656134
hDahY-Odd,-0.027921966
hDahY-Odd,-0.011633535
hDahY-Odd,-0.01131112
hDahY-Odd,-0.019426932
hDahY-Odd,-0.01504398
hDahY-Odd,0.002220528
hDahY-Odd,0.049746077
hDahY-Odd,-0.01615209
hDahY-Odd,-0.039218134
hDahY-Odd,-0.031896685
hDahY-Odd,-0.019949445
hDahY-Odd,-0.003213295
hDahY-Odd,-0.036314108
hDahY-Odd,-0.003739161
hDahY-Odd,-0.011943076
hDahY-Odd,-0.011191578
hDahY-Odd,0.009991234
hDahY-Odd,-0.02515207
hDahY-Odd,0.003197921
hDahY-Odd,0.032181087
hDahY-Odd,-0.02746
hDahY-Odd,-0.022178213
hDahY-Odd,-0.05298805
hDahY-Odd,-0.034901654
hDahY-Odd,-0.048295294
hDahY-Odd,-0.006682074
hDahY-Odd,-0.013651575
hDahY-Odd,-0.042741402
hDahY-Odd,-0.021309185
hDahY-Odd,-0.051474409
hDahY-Odd,-0.000968681
hDahY-Odd,-0.028618336
hDahY-Odd,-0.003847517
hDahY-Odd,-0.015649281
hDahY-Odd,-0.027199536
hDahY-Odd,-0.052124077
hDahY-Odd,-0.046206171
hDahY-Odd,-0.049696509
hDahY-Odd,-0.063989204
hDahY-Odd,0.023899898
hDahY-Odd,-0.048788291
hDahY-Odd,-0.013033372
hDahY-Odd,0.016697187
hDahY-Odd,0.0054685
hDahY-Odd,-0.053093939
hDahY-Odd,-0.019385498
hDahY-Odd,-0.001453162
hDahY-Odd,0.022088464
hDahY-Odd,0.002744963
hDahY-Odd,-0.049397569
hDahY-Odd,-0.006645649
hDahY-Odd,-0.062972189
hDahY-Odd,-0.030782853
hDahY-Odd,0.011619643
hDahY-Odd,-0.009573545
hDahY-Odd,-0.077977053
hDahY-Odd,-0.025828543
hDahY-Odd,-0.01406312
hDahY-Odd,0.00337368
hDahY-Odd,-0.028359461
hDahY-Odd,0.01510914
hDahY-Odd,0.014814844
hDahY-Odd,-0.030403501
hDahY-Odd,0.013820546
hDahY-Odd,-0.021243793
hDahY-Odd,-0.005386234
hDahY-Odd,-0.020112099
hDahY-Odd,-0.038412105
hDahY-Odd,-0.032907795
hDahY-Odd,-0.054662719
hDahY-Odd,-0.041297938
hDahY-Odd,-0.053287652
hDahY-Odd,-0.030464267
hDahY-Odd,-0.039993708
hDahY-Odd,-0.046779132
hDahY-Odd,0.017964072
hDahY-Odd,-0.005064043
hDahY-Odd,-0.028258412
hDahY-Odd,-0.018328321
hDahY-Odd,0.008286845
hDahY-Odd,-0.034426522
hDahY-Odd,-0.101983815
hDahY-Odd,0.046676086
hDahY-Odd,-0.040657161
hDahY-Odd,0.04663021
hDahY-Odd,-0.004611928
hDahY-Odd,-0.028533729
hDahY-Odd,-0.006127817
hDahY-Odd,0.032927453
hDahY-Odd,-0.016674612
hDahY-Odd,-0.037322428
hDahY-Odd,0.000824697
hDahY-Odd,-0.013298508
hDahY-Odd,-0.057107732
hDahY-Odd,-0.011188635
hDahY-Odd,0.014230122
hDahY-Odd,-0.048104247
hDahY-Odd,-0.002476556
hDahY-Odd,-0.005446892
hDahY-Odd,0.018165107
hDahY-Odd,-0.020301952
hDahY-Odd,0.008791403
hDahY-Odd,0.021764347
hDahY-Odd,-0.041660496
hDahY-Odd,0.026152907
hDahY-Odd,0.00959904
hDahY-Odd,-0.014428526
hDahY-Odd,-0.023859567
hDahY-Odd,0.009879618
hDahY-Odd,0.005117582
hDahY-Odd,-0.009121244
hDahY-Odd,-0.035618238
hDahY-Odd,-0.014465349
hDahY-Odd,-0.02313942
hDahY-Odd,-0.041065278
hDahY-Odd,-0.019077095
hDahY-Odd,0.004004465
hDahY-Odd,0.027889041
hDahY-Odd,-0.061818054
hDahY-Odd,-0.030540093
hDahY-Odd,-0.036064105
hDahY-Odd,-0.001510893
hDahY-Odd,-0.034134522
hDahY-Odd,-0.063208325
hDahY-Odd,-0.055909594
hDahY-Odd,-0.022157614
hDahY-Odd,0.020845233
hDahY-Odd,-0.010362456
hDahY-Odd,-0.038021327
hDahY-Odd,-0.018642936
hDahY-Odd,-0.003604242
hDahY-Odd,0.006067537
hDahY-Odd,0.018287468
hDahY-Odd,-0.020749593
hDahY-Odd,0.00319775
hDahY-Odd,-0.043718733
hDahY-Odd,0.001971995
hDahY-Odd,-0.051324138
hDahY-Odd,-0.051545901
hDahY-Odd,-0.020369862
hDahY-Odd,0.003195727
hDahY-Odd,0.028369772
hDahY-Odd,-0.027852042
hDahY-Odd,-0.043089407
hDahY-Odd,0.00541995
hDahY-Odd,-0.032812119
hDahY-Odd,-0.046990615
hDahY-Odd,-0.007558387
hDahY-Odd,-0.003552942
hDahY-Odd,-0.023063453
hDahY-Odd,-0.017205671
hDahY-Odd,-0.007411315
hDahY-Odd,-0.02850268
hDahY-Odd,-0.04290305
hDahY-Odd,-0.068895658
hDahY-Odd,-0.008172907
hDahY-Odd,0.005885778
hDahY-Odd,-0.023377831
hDahY-Odd,-0.028140153
hDahY-Odd,0.019207464
hDahY-Odd,-0.013443369
hDahY-Odd,-0.037899882
hDahY-Odd,-0.032304963
hDahY-Odd,-0.037724861
hDahY-Odd,0.004674814
hDahY-Odd,0.013951755
hDahY-Odd,-0.018304463
hDahY-Odd,-0.026649856
hDahY-Odd,0.018088165
hDahY-Odd,-0.040701694
hDahY-Odd,0.010728552
hDahY-Odd,-0.018808417
hDahY-Odd,-0.028187462
hDahY-Odd,-0.002498698
hDahY-Odd,0.04071437
hDahY-Odd,-0.033210422
hDahY-Odd,0.000412731
hDahY-Odd,-0.033791719
hDahY-Odd,0.001638313
hDahY-Odd,-0.015023142
hDahY-Odd,-0.019395673
hDahY-Odd,0.005420193
hDahY-Odd,0.012646279
hDahY-Odd,0.00092665
hDahY-Odd,-0.033867776
hDahY-Odd,-0.020530858
hDahY-Odd,-0.042081574
hDahY-Odd,-0.005911133
hDahY-Odd,0.004921469
hDahY-Odd,-0.00448179
hDahY-Odd,-0.015983064
hDahY-Odd,-0.008798231
hDahY-Odd,0.004748119
hDahY-Odd,-0.061152089
hDahY-Odd,-0.017396697
hDahY-Odd,-0.079213405
hDahY-Odd,-0.041830775
hDahY-Odd,-0.029757008
hDahY-Odd,-0.031853429
hDahY-Odd,-0.005141458
hDahY-Odd,-0.004585262
hDahY-Odd,0.013298413
hDahY-Odd,-0.019754639
hDahY-Odd,-0.034897791
hDahY-Odd,-0.03617277
hDahY-Odd,-0.055075485
hDahY-Odd,-0.033046194
hDahY-Odd,-0.060286021
hDahY-Odd,-0.014418826
hDahY-Odd,-0.01861151
hDahY-Odd,0.017219547
hDahY-Odd,-0.040636424
hDahY-Odd,-0.041801591
hDahY-Odd,-0.005766733
hDahY-Odd,-0.004948484
hDahY-Odd,-0.01579538
hDahY-Odd,-0.043284042
hDahY-Odd,-0.039088895
hDahY-Odd,0.017847857
hDahY-Odd,-0.045121502
hDahY-Odd,-0.011928625
hDahY-Odd,-0.037050472
hDahY-Odd,-0.04760407
hDahY-Odd,-0.026799701
hDahY-Odd,0.026180984
hDahY-Odd,-0.020830536
hDahY-Odd,0.018531043
hDahY-Odd,-0.046292971
hDahY-Odd,-0.003102591
hDahY-Odd,0.009044513
hDahY-Odd,-0.006649672
hDahY-Odd,0.013036885
hDahY-Odd,0.000383219
hDahY-Odd,-0.027269158
hDahY-Odd,0.019738302
hDahY-Odd,-0.05448963
hDahY-Odd,0.01492583
hDahY-Odd,-0.014756663
hDahY-Odd,0.03614593
hDahY-Odd,0.009194784
hDahY-Odd,-0.075799262
hDahY-Odd,0.006568648
hDahY-Odd,-0.012995697
hDahY-Odd,0.004871655
hDahY-Odd,-0.015288129
hDahY-Odd,0.016756869
hDahY-Odd,-0.02840512
hDahY-Odd,0.033088577
hDahY-Odd,-0.032953425
hDahY-Odd,0.014537741
hDahY-Odd,-0.019347015
hDahY-Odd,-0.022934858
hDahY-Odd,-0.033265948
