population,deltaEggs
bLHmX-Inn,0.361111111
bLHmX-Inn,10.24444444
bLHmX-Inn,-8.488888889
bLHmX-Inn,0.494444444
bLHmX-Inn,-2.177777778
bLHmX-Inn,6.172222222
bLHmX-Inn,-3.6
bLHmX-Inn,-2.15
bLHmX-Inn,-9.638888889
bLHmX-Inn,3.505555556
bLHmX-Inn,2.527777778
bLHmX-Inn,-0.555555556
bLHmX-Inn,-5.633333333
bLHmX-Inn,4.133333333
bLHmX-Inn,9.983333333
bLHmX-Inn,0.077777778
bLHmX-Inn,-4.216666667
bLHmX-Inn,-4.638888889
bLHmX-Inn,7.438888889
bLHmX-Inn,-2.922222222
bLHmX-Inn,-1.2
bLHmX-Inn,0.622222222
bLHmX-Inn,-8.977777778
bLHmX-Inn,-7.638888889
bLHmX-Inn,8.483333333
bLHmX-Inn,6.294444444
bLHmX-Inn,-4.605555556
bLHmX-Inn,1.816666667
bLHmX-Inn,1.05
bLHmX-Inn,-5.322222222
bLHmX-Inn,3.994444444
bLHmX-Inn,5.344444444
bLHmX-Inn,4.261111111
bLHmX-Inn,4.777777778
bLHmX-Inn,-2.916666667
bLHmX-Inn,-0.861111111
bLHmX-Inn,3.366666667
bLHmX-Inn,-6.122222222
bLHmX-Inn,-14.23888889
bLHmX-Inn,1.911111111
bLHmX-Inn,9.422222222
bLHmX-Inn,11.88888889
bLHmX-Inn,6.25
bLHmX-Inn,-7.038888889
bLHmX-Inn,-8.711111111
bLHmX-Inn,-4.466666667
bLHmX-Inn,-3.55
bLHmX-Inn,4.127777778
bLHmX-Inn,3.005555556
bLHmX-Inn,3.488888889
bLHmX-Inn,0.25
bLHmX-Inn,2.505555556
bLHmX-Inn,3.011111111
bLHmX-Inn,-1.855555556
bLHmX-Inn,-2.733333333
bLHmX-Inn,-2.944444444
bLHmX-Inn,-4.011111111
bLHmX-Inn,4.316666667
bLHmX-Inn,8.416666667
bLHmX-Inn,-2.255555556
bLHmX-Inn,3.505555556
bLHmX-Inn,-4.911111111
bLHmX-Inn,-0.333333333
bLHmX-Inn,4.272222222
bLHmX-Inn,-5.4
bLHmX-Inn,7.672222222
bLHmX-Inn,2.311111111
bLHmX-Inn,-10.84444444
bLHmX-Inn,-4.905555556
bLHmX-Inn,0.255555556
bLHmX-Inn,-4.05
bLHmX-Inn,0.711111111
bLHmX-Inn,1.816666667
bLHmX-Inn,0.605555556
bLHmX-Inn,0.183333333
bLHmX-Inn,-0.722222222
bLHmX-Inn,-3.666666667
bLHmX-Inn,4.177777778
bLHmX-Inn,-3.483333333
bLHmX-Inn,-5.872222222
bLHmX-Inn,-3.55
bLHmX-Inn,3.472222222
bLHmX-Inn,-8.277777778
bLHmX-Inn,4.422222222
bLHmX-Inn,6.655555556
bLHmX-Inn,6.577777778
bLHmX-Inn,8.194444444
bLHmX-Inn,4.622222222
bLHmX-Inn,-8.133333333
bLHmX-Inn,2.155555556
bLHmX-Inn,-6.277777778
bLHmX-Inn,4.583333333
bLHmX-Inn,3.15
bLHmX-Inn,7.455555556
bLHmX-Inn,-4.677777778
bLHmX-Inn,2.372222222
bLHmX-Inn,5.277777778
bLHmX-Inn,-1.738888889
bLHmX-Inn,9.527777778
bLHmX-Inn,-0.95
bLHmX-Inn,3.522222222
bLHmX-Inn,-3.6
bLHmX-Inn,2.744444444
bLHmX-Inn,-6.144444444
bLHmX-Inn,1.683333333
bLHmX-Inn,-0.916666667
bLHmX-Inn,4.238888889
bLHmX-Inn,-2.3
bLHmX-Inn,-1.438888889
bLHmX-Inn,9.933333333
bLHmX-Inn,-3.955555556
bLHmX-Inn,3.038888889
bLHmX-Inn,-1.177777778
bLHmX-Inn,0.1
bLHmX-Inn,4.061111111
bLHmX-Inn,2.666666667
bLHmX-Inn,-7.811111111
bLHmX-Inn,-7.666666667
bLHmX-Inn,2.122222222
bLHmX-Inn,4.95
bLHmX-Inn,-0.994444444
bLHmX-Inn,-13.53888889
bLHmX-Inn,-3.822222222
bLHmX-Inn,1.477777778
bLHmX-Inn,-1.022222222
bLHmX-Inn,-2.911111111
bLHmX-Inn,-1.188888889
bLHmX-Inn,5.866666667
bLHmX-Inn,-3.027777778
bLHmX-Inn,11.48333333
bLHmX-Inn,8.522222222
bLHmX-Inn,-7.344444444
bLHmX-Inn,-7.844444444
bLHmX-Inn,-0.127777778
bLHmX-Inn,-3.355555556
bLHmX-Inn,8.538888889
bLHmX-Inn,-3.761111111
bLHmX-Inn,-4.088888889
bLHmX-Inn,-3.05
bLHmX-Inn,-7.677777778
bLHmX-Inn,-2.3
bLHmX-Inn,3.511111111
bLHmX-Inn,-4.605555556
bLHmX-Inn,-3.6
bLHmX-Inn,-0.45
bLHmX-Inn,2.638888889
bLHmX-Inn,-2.605555556
bLHmX-Inn,-4.766666667
bLHmX-Inn,3.794444444
bLHmX-Inn,-6.038888889
bLHmX-Inn,1
bLHmX-Inn,0.45
bLHmX-Inn,0.483333333
bLHmX-Inn,-2.733333333
bLHmX-Inn,-4
bLHmX-Inn,-8.705555556
bLHmX-Inn,2.372222222
bLHmX-Inn,-8.383333333
bLHmX-Inn,-3.505555556
bLHmX-Inn,7.072222222
bLHmX-Inn,2.827777778
bLHmX-Inn,2.361111111
bLHmX-Inn,0.144444444
bLHmX-Inn,0.172222222
bLHmX-Inn,-1.233333333
bLHmX-Inn,2.566666667
bLHmX-Inn,1.388888889
bLHmX-Inn,6.394444444
bLHmX-Inn,0.316666667
bLHmX-Inn,-2.694444444
bLHmX-Inn,5.633333333
bLHmX-Inn,1
bLHmX-Inn,0.333333333
bLHmX-Inn,3.227777778
bLHmX-Inn,-3.183333333
bLHmX-Inn,1.266666667
bLHmX-Inn,-3.038888889
bLHmX-Inn,0.644444444
bLHmX-Inn,4.111111111
bLHmX-Inn,-4.411111111
bLHmX-Inn,0.605555556
bLHmX-Inn,5.5
bLHmX-Inn,3.744444444
bLHmX-Inn,10.13888889
bLHmX-Inn,9.633333333
bLHmX-Inn,2.05
bLHmX-Inn,-0.261111111
bLHmX-Inn,2.572222222
bLHmX-Inn,-2.916666667
bLHmX-Inn,0.861111111
bLHmX-Inn,-13.57777778
bLHmX-Inn,-3.672222222
bLHmX-Inn,1.472222222
bLHmX-Inn,7.855555556
bLHmX-Inn,-2.961111111
bLHmX-Inn,-0.55
bLHmX-Inn,-1.994444444
bLHmX-Inn,1.755555556
bLHmX-Inn,-4.588888889
bLHmX-Inn,-2.344444444
bLHmX-Inn,5.983333333
bLHmX-Inn,1.938888889
bLHmX-Inn,5.933333333
bLHmX-Inn,0.788888889
bLHmX-Inn,-1.566666667
bLHmX-Inn,-0.194444444
bLHmX-Inn,-0.466666667
bLHmX-Inn,2.372222222
bLHmX-Inn,-4.522222222
bLHmX-Inn,10.64444444
bLHmX-Inn,-2.961111111
bLHmX-Inn,8.605555556
bLHmX-Inn,-0.677777778
bLHmX-Inn,4.927777778
bLHmX-Inn,1.25
bLHmX-Inn,0.177777778
bLHmX-Inn,-0.383333333
bLHmX-Inn,0.822222222
bLHmX-Inn,-0.194444444
bLHmX-Inn,-2.194444444
bLHmX-Inn,4.688888889
bLHmX-Inn,-0.227777778
bLHmX-Inn,-3.833333333
bLHmX-Inn,6.433333333
bLHmX-Inn,4.788888889
bLHmX-Inn,5.25
bLHmX-Inn,-2.638888889
bLHmX-Inn,-1.361111111
bLHmX-Inn,9.294444444
bLHmX-Inn,-1.477777778
bLHmX-Inn,3.177777778
bLHmX-Inn,1.822222222
bLHmX-Inn,-0.644444444
bLHmX-Inn,-4.8
bLHmX-Inn,7.677777778
bLHmX-Inn,-1.561111111
bLHmX-Inn,4.2
bLHmX-Inn,-5.133333333
bLHmX-Inn,-0.988888889
bLHmX-Inn,-0.216666667
bLHmX-Inn,-0.955555556
bLHmX-Inn,2.061111111
bLHmX-Inn,0.755555556
bLHmX-Inn,-5.372222222
bLHmX-Inn,7.366666667
bLHmX-Inn,1.75
bLHmX-Inn,3.277777778
bLHmX-Inn,-6.388888889
bLHmX-Inn,1.105555556
bLHmX-Inn,-7.083333333
bLHmX-Inn,5.033333333
bLHmX-Inn,2.35
bLHmX-Inn,4.516666667
bLHmX-Inn,-2.038888889
bLHmX-Inn,-6.194444444
bLHmX-Inn,-10.18333333
bLHmX-Inn,2.394444444
bLHmX-Inn,3.533333333
bLHmX-Inn,-8.155555556
bLHmX-Inn,-0.416666667
bLHmX-Inn,3.688888889
bLHmX-Inn,6.061111111
bLHmX-Inn,-2.616666667
bLHmX-Inn,-1.138888889
bLHmX-Inn,4.588888889
bLHmX-Inn,3.744444444
bLHmX-Inn,-1.083333333
bLHmX-Inn,5.138888889
bLHmX-Inn,6.944444444
bLHmX-Inn,1.305555556
bLHmX-Inn,3.583333333
bLHmX-Inn,-2.988888889
bLHmX-Inn,3.127777778
bLHmX-Inn,-5.044444444
bLHmX-Inn,4.155555556
bLHmX-Inn,-17.57222222
bLHmX-Inn,5.694444444
bLHmX-Inn,0.266666667
bLHmX-Inn,1.222222222
bLHmX-Inn,-0.855555556
bLHmX-Inn,-10.46666667
bLHmX-Inn,1.494444444
bLHmX-Inn,1.183333333
bLHmX-Inn,0.3
bLHmX-Inn,-2.594444444
bLHmX-Inn,2.155555556
bLHmX-Inn,-10.43888889
bLHmX-Inn,3.366666667
bLHmX-Inn,2.961111111
bLHmX-Inn,4.266666667
bLHmX-Inn,-2.211111111
bLHmX-Inn,-2.444444444
bLHmX-Inn,1.177777778
bLHmX-Inn,-3.727777778
bLHmX-Inn,5.333333333
bLHmX-Inn,7.155555556
bLHmX-Inn,3.766666667
bLHmX-Inn,6.872222222
bLHmX-Inn,-7.194444444
bLHmX-Inn,-4.083333333
bLHmX-Inn,7.811111111
bLHmX-Inn,-0.65
bLHmX-Inn,-2.433333333
bLHmX-Inn,-1.666666667
bLHmX-Inn,-8.005555556
bLHmX-Inn,-1.716666667
bLHmX-Inn,6.783333333
bLHmX-Inn,-7.488888889
bLHmX-Inn,-6.794444444
bLHmX-Inn,-0.372222222
bLHmX-Inn,-1.972222222
bLHmX-Inn,-7.05
bLHmX-Inn,1.45
bLHmX-Inn,3.266666667
bLHmX-Inn,1.338888889
bLHmX-Inn,-7.605555556
bLHmX-Inn,0.15
bLHmX-Inn,-1.094444444
bLHmX-Inn,4.755555556
bLHmX-Inn,1.238888889
bLHmX-Inn,2.494444444
bLHmX-Inn,-2.183333333
bLHmX-Inn,-0.766666667
bLHmX-Inn,3.705555556
bLHmX-Inn,-7.572222222
bLHmX-Inn,-2.138888889
bLHmX-Inn,6.655555556
bLHmX-Inn,-0.444444444
bLHmX-Inn,-7.672222222
bLHmX-Inn,-6.605555556
bLHmX-Inn,6.961111111
bLHmX-Inn,1.45
bLHmX-Inn,0.916666667
bLHmX-Inn,3.588888889
bLHmX-Inn,-6.122222222
bLHmX-Inn,-5.1
bLHmX-Inn,4.422222222
bLHmX-Inn,0.666666667
bLHmX-Inn,1.577777778
bLHmX-Inn,-6.066666667
bLHmX-Inn,-1.25
bLHmX-Inn,-0.222222222
bLHmX-Inn,-0.338888889
bLHmX-Inn,-10.45
bLHmX-Inn,-6.705555556
bLHmX-Inn,-6.833333333
bLHmX-Inn,-7.066666667
bLHmX-Inn,0.738888889
bLHmX-Inn,9.161111111
bLHmX-Inn,-2.188888889
bLHmX-Inn,0.822222222
bLHmX-Inn,7.583333333
bLHmX-Inn,3.055555556
bLHmX-Inn,-1.005555556
bLHmX-Inn,2.644444444
bLHmX-Inn,-5.094444444
bLHmX-Inn,1.722222222
bLHmX-Inn,3.416666667
bLHmX-Inn,4.583333333
bLHmX-Inn,2.766666667
bLHmX-Inn,-5.238888889
bLHmX-Inn,-1.7
bLHmX-Inn,2.45
bLHmX-Inn,5.766666667
bLHmX-Inn,-3.95
bLHmX-Inn,5.016666667
bLHmX-Inn,1.733333333
bLHmX-Inn,1.133333333
bLHmX-Inn,-6.983333333
bLHmX-Inn,-6.2
bLHmX-Inn,-2.144444444
bLHmX-Inn,-3.833333333
bLHmX-Inn,6.5
bLHmX-Inn,5.072222222
bLHmX-Inn,1.555555556
bLHmX-Inn,2.233333333
bLHmX-Inn,-2.272222222
bLHmX-Inn,-2.644444444
bLHmX-Inn,4.361111111
bLHmX-Inn,-5.661111111
bLHmX-Inn,-8.5
bLHmX-Inn,-5.85
bLHmX-Inn,-0.438888889
bLHmX-Inn,6.505555556
bLHmX-Inn,5.288888889
bLHmX-Inn,0.194444444
bLHmX-Inn,8.577777778
bLHmX-Inn,-2.405555556
bLHmX-Inn,5.322222222
bLHmX-Inn,1.172222222
bLHmX-Inn,-6.977777778
bLHmX-Inn,-5.85
bLHmX-Inn,3.444444444
bLHmX-Inn,8.027777778
bLHmX-Inn,5.966666667
bLHmX-Inn,-7.322222222
bLHmX-Inn,-0.633333333
bLHmX-Inn,0.511111111
bLHmX-Inn,7.255555556
bLHmX-Inn,-3.744444444
bLHmX-Inn,-7.388888889
bLHmX-Inn,-4.583333333
bLHmX-Inn,-2.977777778
bLHmX-Inn,-4.127777778
bLHmX-Inn,-3.827777778
bLHmX-Inn,-1.927777778
bLHmX-Inn,5.011111111
bLHmX-Inn,-2.877777778
bLHmX-Inn,4.561111111
bLHmX-Inn,-1.1
bLHmX-Inn,3.377777778
bLHmX-Inn,-3.438888889
bLHmX-Inn,5.8
bLHmX-Inn,-1.661111111
bLHmX-Inn,-5.122222222
bLHmX-Inn,-5.261111111
bLHmX-Inn,-0.488888889
bLHmX-Inn,1.388888889
bLHmX-Inn,7.461111111
bLHmX-Inn,6.544444444
bLHmX-Inn,8.272222222
bLHmX-Inn,-0.388888889
bLHmX-Inn,-1.083333333
bLHmX-Inn,3.922222222
bLHmX-Inn,-1.222222222
bLHmX-Inn,-2.027777778
bLHmX-Inn,8.611111111
bLHmX-Inn,0.772222222
bLHmX-Inn,-2.288888889
bLHmX-Inn,-6.538888889
bLHmX-Inn,2.872222222
bLHmX-Inn,-8.744444444
bLHmX-Inn,0.294444444
bLHmX-Inn,0.361111111
bLHmX-Inn,4.327777778
bLHmX-Inn,2.694444444
bLHmX-Inn,-3.377777778
bLHmX-Inn,-5.427777778
bLHmX-Inn,9
bLHmX-Inn,9.422222222
bLHmX-Inn,6.3
bLHmX-Inn,-2.983333333
bLHmX-Inn,-3.961111111
bLHmX-Inn,1.983333333
bLHmX-Inn,-1.105555556
bLHmX-Inn,0.6
bLHmX-Inn,-2.255555556
bLHmX-Inn,12.66666667
bLHmX-Inn,3.294444444
bLHmX-Inn,-1.172222222
bLHmX-Inn,-0.988888889
bLHmX-Inn,0.888888889
bLHmX-Inn,-6.316666667
bLHmX-Inn,-3.777777778
bLHmX-Inn,0.622222222
bLHmX-Inn,4.005555556
bLHmX-Inn,-7.811111111
bLHmX-Inn,8.816666667
bLHmX-Inn,-1.961111111
bLHmX-Inn,-0.094444444
bLHmX-Inn,1.644444444
bLHmX-Inn,2.566666667
bLHmX-Inn,-6.011111111
bLHmX-Inn,2.711111111
bLHmX-Inn,-5.777777778
bLHmX-Inn,-3.288888889
bLHmX-Inn,-1.361111111
bLHmX-Inn,-10.65555556
bLHmX-Inn,-3.822222222
bLHmX-Inn,-4.638888889
bLHmX-Inn,5.688888889
bLHmX-Inn,0.783333333
bLHmX-Inn,-2.372222222
bLHmX-Inn,-3.994444444
bLHmX-Inn,-3.361111111
bLHmX-Inn,0.827777778
bLHmX-Inn,-0.366666667
bLHmX-Inn,-4.894444444
bLHmX-Inn,4.677777778
bLHmX-Inn,-10.07777778
bLHmX-Inn,-7.116666667
bLHmX-Inn,5.427777778
bLHmX-Inn,-11.54444444
bLHmX-Inn,4.433333333
bLHmX-Inn,0.077777778
bLHmX-Inn,-10.36111111
bLHmX-Inn,-0.672222222
bLHmX-Inn,-1.233333333
bLHmX-Inn,0.616666667
bLHmX-Inn,4.383333333
bLHmX-Inn,-4.85
bLHmX-Inn,4.7
bLHmX-Inn,-3.138888889
bLHmX-Inn,-2.105555556
bLHmX-Inn,-1.061111111
bLHmX-Inn,1.772222222
bLHmX-Inn,0.361111111
bLHmX-Inn,1.466666667
bLHmX-Inn,-8.783333333
bLHmX-Inn,0.888888889
bLHmX-Inn,1.194444444
bLHmX-Inn,1.388888889
bLHmX-Inn,-6.405555556
bLHmX-Inn,2.311111111
bLHmX-Inn,-0.966666667
bLHmX-Inn,-3.172222222
bLHmX-Inn,-3.377777778
bLHmX-Inn,0.261111111
bLHmX-Inn,0.916666667
bLHmX-Inn,2.105555556
bLHmX-Inn,4.116666667
bLHmX-Inn,-0.072222222
bLHmX-Inn,8.9
bLHmX-Inn,-2.161111111
bLHmX-Inn,-1.494444444
bLHmX-Inn,-0.733333333
bLHmX-Inn,9.022222222
bLHmX-Inn,-0.888888889
bLHmX-Inn,-4.161111111
bLHmX-Inn,-1.144444444
bLHmX-Inn,-0.872222222
bLHmX-Inn,-10.31111111
bLHmX-Inn,-1.944444444
bLHmX-Inn,-3.772222222
bLHmX-Inn,-4.466666667
bLHmX-Inn,3.766666667
bLHmX-Inn,-4.338888889
bLHmX-Inn,0.733333333
bLHmX-Inn,-7.305555556
bLHmX-Inn,0.322222222
bLHmX-Inn,5.85
bLHmX-Inn,-6.327777778
bLHmX-Inn,-8.777777778
bLHmX-Inn,0.111111111
bLHmX-Inn,-1.772222222
bLHmX-Inn,-4.138888889
bLHmX-Inn,-9.188888889
bLHmX-Inn,-4.194444444
bLHmX-Inn,10.14444444
bLHmX-Inn,3.5
bLHmX-Inn,-0.005555556
bLHmX-Inn,4.883333333
bLHmX-Inn,1.705555556
bLHmX-Inn,-4.144444444
bLHmX-Inn,-0.027777778
bLHmX-Inn,0.605555556
bLHmX-Inn,11.44444444
bLHmX-Inn,2.522222222
bLHmX-Inn,3.044444444
bLHmX-Inn,-0.533333333
bLHmX-Inn,-0.288888889
bLHmX-Inn,1.766666667
bLHmX-Inn,8.772222222
bLHmX-Inn,3.566666667
bLHmX-Inn,0.794444444
bLHmX-Inn,-2.7
bLHmX-Inn,-8.516666667
bLHmX-Inn,0.772222222
bLHmX-Inn,5.138888889
bLHmX-Inn,6.716666667
bLHmX-Inn,7.616666667
bLHmX-Inn,4.677777778
bLHmX-Inn,-3.933333333
bLHmX-Inn,0.1
bLHmX-Inn,-10.00555556
bLHmX-Inn,-1.738888889
bLHmX-Inn,9.144444444
bLHmX-Inn,-5.016666667
bLHmX-Inn,-1.077777778
bLHmX-Inn,-8.177777778
bLHmX-Inn,-0.694444444
bLHmX-Inn,8.983333333
bLHmX-Inn,7.266666667
bLHmX-Inn,6.388888889
bLHmX-Inn,-0.533333333
bLHmX-Inn,-3.316666667
bLHmX-Inn,-2.222222222
bLHmX-Inn,-5.961111111
bLHmX-Inn,0.005555556
bLHmX-Inn,2.533333333
bLHmX-Inn,3.9
bLHmX-Inn,11.26111111
bLHmX-Inn,-1.322222222
bLHmX-Inn,5.988888889
bLHmX-Inn,3.3
bLHmX-Inn,4.011111111
bLHmX-Inn,-3.544444444
bLHmX-Inn,0.566666667
bLHmX-Inn,-7.322222222
bLHmX-Inn,3.955555556
bLHmX-Inn,-0.227777778
bLHmX-Inn,-1.883333333
bLHmX-Inn,-1.027777778
bLHmX-Inn,10.48888889
bLHmX-Inn,-1.605555556
bLHmX-Inn,6.866666667
bLHmX-Inn,0.4
bLHmX-Inn,-1.866666667
bLHmX-Inn,2.905555556
bLHmX-Inn,0.45
bLHmX-Inn,1.366666667
bLHmX-Inn,-2.4
bLHmX-Inn,0.527777778
bLHmX-Inn,2.233333333
bLHmX-Inn,2.366666667
bLHmX-Inn,-2.605555556
bLHmX-Inn,-4.605555556
bLHmX-Inn,5.672222222
bLHmX-Inn,-9.6
bLHmX-Inn,-2.544444444
bLHmX-Inn,-5.077777778
bLHmX-Inn,-3.977777778
bLHmX-Inn,-1.522222222
bLHmX-Inn,2.5
bLHmX-Inn,-0.15
bLHmX-Inn,1.538888889
bLHmX-Inn,6.438888889
bLHmX-Inn,-3.438888889
bLHmX-Inn,-4.422222222
bLHmX-Inn,5.933333333
bLHmX-Inn,-6.722222222
bLHmX-Inn,-9.583333333
bLHmX-Inn,-0.25
bLHmX-Inn,-7.55
bLHmX-Inn,1.561111111
bLHmX-Inn,2.211111111
bLHmX-Inn,5
bLHmX-Inn,0.916666667
bLHmX-Inn,-8.511111111
bLHmX-Inn,-8.15
bLHmX-Inn,1.883333333
bLHmX-Inn,-4.25
bLHmX-Inn,-0.633333333
bLHmX-Inn,-6.283333333
bLHmX-Inn,4.277777778
bLHmX-Inn,1.833333333
bLHmX-Inn,-3.15
bLHmX-Inn,-2.238888889
bLHmX-Inn,-7.927777778
bLHmX-Inn,-4.288888889
bLHmX-Inn,2.272222222
bLHmX-Inn,2.872222222
bLHmX-Inn,-3.866666667
bLHmX-Inn,3.122222222
bLHmX-Inn,-4.1
bLHmX-Inn,1.094444444
bLHmX-Inn,-1.311111111
bLHmX-Inn,4.711111111
bLHmX-Inn,7.372222222
bLHmX-Inn,-2.477777778
bLHmX-Inn,2.816666667
bLHmX-Inn,-6.411111111
bLHmX-Inn,-2.127777778
bLHmX-Inn,3.094444444
bLHmX-Inn,-2.094444444
bLHmX-Inn,-5.2
bLHmX-Inn,2.177777778
bLHmX-Inn,-9.927777778
bLHmX-Inn,0.061111111
bLHmX-Inn,2.094444444
bLHmX-Inn,1.877777778
bLHmX-Inn,1.05
bLHmX-Inn,-2.083333333
bLHmX-Inn,4.572222222
bLHmX-Inn,-2.683333333
bLHmX-Inn,2.388888889
bLHmX-Inn,-3.477777778
bLHmX-Inn,-3.444444444
bLHmX-Inn,-5.794444444
bLHmX-Inn,1.166666667
bLHmX-Inn,5.4
bLHmX-Inn,-6.827777778
bLHmX-Inn,-0.233333333
bLHmX-Inn,-2.927777778
bLHmX-Inn,-3.227777778
bLHmX-Inn,3.205555556
bLHmX-Inn,2.427777778
bLHmX-Inn,-5.977777778
bLHmX-Inn,2.038888889
bLHmX-Inn,1.211111111
bLHmX-Inn,8.477777778
bLHmX-Inn,3.205555556
bLHmX-Inn,-5.761111111
bLHmX-Inn,-0.75
bLHmX-Inn,-0.894444444
bLHmX-Inn,-5.583333333
bLHmX-Inn,-10.21111111
bLHmX-Inn,-9.961111111
bLHmX-Inn,-4.227777778
bLHmX-Inn,-4.538888889
bLHmX-Inn,3.594444444
bLHmX-Inn,1.422222222
bLHmX-Inn,5.316666667
bLHmX-Inn,-3.688888889
bLHmX-Inn,-1.1
bLHmX-Inn,5.216666667
bLHmX-Inn,-0.355555556
bLHmX-Inn,2.027777778
bLHmX-Inn,4.788888889
bLHmX-Inn,9.661111111
bLHmX-Inn,-4.138888889
bLHmX-Inn,3.638888889
bLHmX-Inn,8.35
bLHmX-Inn,-1.655555556
bLHmX-Inn,11.24444444
bLHmX-Inn,-8.522222222
bLHmX-Inn,7.522222222
bLHmX-Inn,1.811111111
bLHmX-Inn,3.333333333
bLHmX-Inn,9.433333333
bLHmX-Inn,4.827777778
bLHmX-Inn,-11.28888889
bLHmX-Inn,-2.455555556
bLHmX-Inn,-2.083333333
bLHmX-Inn,1.744444444
bLHmX-Inn,-5.811111111
bLHmX-Inn,5.927777778
bLHmX-Inn,4.794444444
bLHmX-Inn,3.883333333
bLHmX-Inn,-1.977777778
bLHmX-Inn,0.788888889
bLHmX-Inn,3.127777778
bLHmX-Inn,-8.2
bLHmX-Inn,-4.222222222
bLHmX-Inn,-6.944444444
bLHmX-Inn,2.533333333
bLHmX-Inn,0.283333333
bLHmX-Inn,5.261111111
bLHmX-Inn,-3.3
bLHmX-Inn,-3.15
bLHmX-Inn,-3.638888889
bLHmX-Inn,-7.027777778
bLHmX-Inn,-0.55
bLHmX-Inn,1.144444444
bLHmX-Inn,7.422222222
bLHmX-Inn,-3.744444444
bLHmX-Inn,6.461111111
bLHmX-Inn,-5.222222222
bLHmX-Inn,-0.827777778
bLHmX-Inn,4.188888889
bLHmX-Inn,0.25
bLHmX-Inn,0.111111111
bLHmX-Inn,-0.288888889
bLHmX-Inn,3.494444444
bLHmX-Inn,0.605555556
bLHmX-Inn,-1.077777778
bLHmX-Inn,-4.544444444
bLHmX-Inn,5.672222222
bLHmX-Inn,-2.244444444
bLHmX-Inn,1.738888889
bLHmX-Inn,0.777777778
bLHmX-Inn,2.383333333
bLHmX-Inn,-9.988888889
bLHmX-Inn,0.983333333
bLHmX-Inn,-2.183333333
bLHmX-Inn,-10.35
bLHmX-Inn,-6.077777778
bLHmX-Inn,-3.427777778
bLHmX-Inn,10.95
bLHmX-Inn,3
bLHmX-Inn,7.111111111
bLHmX-Inn,-2.333333333
bLHmX-Inn,0.316666667
bLHmX-Inn,1.111111111
bLHmX-Inn,1.572222222
bLHmX-Inn,-1.3
bLHmX-Inn,-1.45
bLHmX-Inn,0.95
bLHmX-Inn,0.288888889
bLHmX-Inn,-1.116666667
bLHmX-Inn,0.961111111
bLHmX-Inn,-2.638888889
bLHmX-Inn,-1.822222222
bLHmX-Inn,-0.044444444
bLHmX-Inn,3.488888889
bLHmX-Inn,-6.05
bLHmX-Inn,2.666666667
bLHmX-Inn,7.633333333
bLHmX-Inn,0.433333333
bLHmX-Inn,-2.883333333
bLHmX-Inn,-2.783333333
bLHmX-Inn,3.85
bLHmX-Inn,-3.566666667
bLHmX-Inn,0.511111111
bLHmX-Inn,-7.577777778
bLHmX-Inn,-2.144444444
bLHmX-Inn,-2.794444444
bLHmX-Inn,6.761111111
bLHmX-Inn,-8.438888889
bLHmX-Inn,-1.45
bLHmX-Inn,-7.916666667
bLHmX-Inn,-0.45
bLHmX-Inn,-2.4
bLHmX-Inn,-0.027777778
bLHmX-Inn,2.2
bLHmX-Inn,3.588888889
bLHmX-Inn,10.65555556
bLHmX-Inn,3.466666667
bLHmX-Inn,-5.572222222
bLHmX-Inn,6.438888889
bLHmX-Inn,0.238888889
bLHmX-Inn,0.488888889
bLHmX-Inn,-0.272222222
bLHmX-Inn,-3.077777778
bLHmX-Inn,-2.105555556
bLHmX-Inn,2.377777778
bLHmX-Inn,2.722222222
bLHmX-Inn,-4.483333333
bLHmX-Inn,-3.155555556
bLHmX-Inn,-3.894444444
bLHmX-Inn,5.466666667
bLHmX-Inn,0.861111111
bLHmX-Inn,-2.555555556
bLHmX-Inn,-0.116666667
bLHmX-Inn,2.955555556
bLHmX-Inn,1.938888889
bLHmX-Inn,4.672222222
bLHmX-Inn,2.005555556
bLHmX-Inn,0.327777778
bLHmX-Inn,-0.35
bLHmX-Inn,5.688888889
bLHmX-Inn,-0.177777778
bLHmX-Inn,-5.05
bLHmX-Inn,1.555555556
bLHmX-Inn,-6.372222222
bLHmX-Inn,-4.677777778
bLHmX-Inn,1.855555556
bLHmX-Inn,-0.405555556
bLHmX-Inn,1.844444444
bLHmX-Inn,1.688888889
bLHmX-Inn,0.083333333
bLHmX-Inn,1.638888889
bLHmX-Inn,0.594444444
bLHmX-Inn,5.233333333
bLHmX-Inn,-6.344444444
bLHmX-Inn,4.761111111
bLHmX-Inn,-2.061111111
bLHmX-Inn,-5.366666667
bLHmX-Inn,-0.333333333
bLHmX-Inn,6.472222222
bLHmX-Inn,1.55
bLHmX-Inn,3.844444444
bLHmX-Inn,-4.833333333
bLHmX-Inn,-2.105555556
bLHmX-Inn,5.311111111
bLHmX-Inn,5.322222222
bLHmX-Inn,3.222222222
bLHmX-Inn,-8.572222222
bLHmX-Inn,2.055555556
bLHmX-Inn,-1.561111111
bLHmX-Inn,3.972222222
bLHmX-Inn,2.5
bLHmX-Inn,2.011111111
bLHmX-Inn,9.005555556
bLHmX-Inn,3.088888889
bLHmX-Inn,-2.827777778
bLHmX-Inn,-1.888888889
bLHmX-Inn,1.466666667
bLHmX-Inn,-0.205555556
bLHmX-Inn,-2.933333333
bLHmX-Inn,-1.233333333
