population,deltaProp_red
aLHmX_Inn,0.122543098
aLHmX_Inn,0.142964487
aLHmX_Inn,0.231398582
aLHmX_Inn,0.04638395
aLHmX_Inn,-0.04597042
aLHmX_Inn,0.050449803
aLHmX_Inn,0.005185445
aLHmX_Inn,-0.140950685
aLHmX_Inn,-0.007399477
aLHmX_Inn,0.103106371
aLHmX_Inn,0.084210272
aLHmX_Inn,0.03168265
aLHmX_Inn,0.089477665
aLHmX_Inn,0.096107632
aLHmX_Inn,-0.063831903
aLHmX_Inn,0.062667173
aLHmX_Inn,0.085807601
aLHmX_Inn,0.068118042
aLHmX_Inn,-0.04605914
aLHmX_Inn,-0.030872816
aLHmX_Inn,0.025372604
aLHmX_Inn,0.090261964
aLHmX_Inn,0.120966823
aLHmX_Inn,-0.006435706
aLHmX_Inn,-0.076473101
aLHmX_Inn,0.115041405
aLHmX_Inn,0.028344488
aLHmX_Inn,-0.012783719
aLHmX_Inn,0.054997251
aLHmX_Inn,0.122418255
aLHmX_Inn,0.01077081
aLHmX_Inn,0.039610011
aLHmX_Inn,0.074351667
aLHmX_Inn,0.147270507
aLHmX_Inn,0.019636536
aLHmX_Inn,0.046573889
aLHmX_Inn,-0.001470551
aLHmX_Inn,0.020285057
aLHmX_Inn,-0.036775878
aLHmX_Inn,0.067736133
aLHmX_Inn,0.001060407
