population,deltaProp_eclose
aLHmX_Inn,-0.022045455
aLHmX_Inn,-0.029666667
aLHmX_Inn,-0.0475
aLHmX_Inn,-0.04775
aLHmX_Inn,-0.036571429
aLHmX_Inn,-0.022878788
aLHmX_Inn,-0.035666667
aLHmX_Inn,-0.057666667
aLHmX_Inn,-0.00038961
aLHmX_Inn,-0.042121212
aLHmX_Inn,-0.0175
aLHmX_Inn,0.012083333
aLHmX_Inn,-0.064090909
aLHmX_Inn,-0.052142857
aLHmX_Inn,-0.049571429
aLHmX_Inn,-0.003863636
aLHmX_Inn,-0.007272727
aLHmX_Inn,-0.048333333
aLHmX_Inn,0.007738095
aLHmX_Inn,-0.026
aLHmX_Inn,0.027090909
aLHmX_Inn,-0.014333333
aLHmX_Inn,-0.060833333
aLHmX_Inn,0.010178571
aLHmX_Inn,-0.044166667
aLHmX_Inn,-0.001666667
aLHmX_Inn,0.069
aLHmX_Inn,-0.071477273
aLHmX_Inn,-0.037575758
aLHmX_Inn,-0.022666667
aLHmX_Inn,-0.014
aLHmX_Inn,-0.063333333
aLHmX_Inn,-0.0225
aLHmX_Inn,-0.046623377
aLHmX_Inn,-0.05875
aLHmX_Inn,-0.043787879
aLHmX_Inn,-0.015454545
aLHmX_Inn,-0.069333333
aLHmX_Inn,0.015113636
aLHmX_Inn,-0.037272727
aLHmX_Inn,-0.069090909
aLHmX_Inn,-0.007222222
aLHmX_Inn,-0.015555556
aLHmX_Inn,0.0125
aLHmX_Inn,-0.051333333
aLHmX_Inn,0.0075
aLHmX_Inn,-0.012323232
aLHmX_Inn,-0.052323232
aLHmX_Inn,-0.056666667
aLHmX_Inn,-0.043055556
aLHmX_Inn,-0.000571429
aLHmX_Inn,-0.018928571
aLHmX_Inn,-0.038142857
aLHmX_Inn,-0.054714286
aLHmX_Inn,-0.039428571
aLHmX_Inn,-0.062090909
aLHmX_Inn,-0.089333333
aLHmX_Inn,-0.003333333
aLHmX_Inn,-0.045666667
aLHmX_Inn,0.014886364
aLHmX_Inn,-0.020909091
aLHmX_Inn,-0.056388889
aLHmX_Inn,-0.048777778
aLHmX_Inn,-0.035272727
aLHmX_Inn,0.009090909
aLHmX_Inn,-0.054204545
aLHmX_Inn,-0.055833333
aLHmX_Inn,0.015555556
aLHmX_Inn,-0.07987013
aLHmX_Inn,-0.02475
aLHmX_Inn,-0.045833333
aLHmX_Inn,-0.061272727
aLHmX_Inn,0.025333333
aLHmX_Inn,-0.040833333
aLHmX_Inn,-0.054722222
aLHmX_Inn,-0.024761905
aLHmX_Inn,-0.062987013
aLHmX_Inn,-0.072222222
aLHmX_Inn,-0.045571429
aLHmX_Inn,-0.028333333
aLHmX_Inn,-0.054675325
aLHmX_Inn,-0.025340909
aLHmX_Inn,0.002777778
aLHmX_Inn,-0.058690476
aLHmX_Inn,-0.016944444
aLHmX_Inn,-0.046111111
aLHmX_Inn,-0.031
aLHmX_Inn,-0.008
aLHmX_Inn,-0.01012987
aLHmX_Inn,0.011212121
aLHmX_Inn,-0.008636364
aLHmX_Inn,-0.005555556
aLHmX_Inn,-0.044
aLHmX_Inn,-0.01012987
aLHmX_Inn,0.01979798
aLHmX_Inn,-0.0255
aLHmX_Inn,-0.016363636
aLHmX_Inn,-0.0325
aLHmX_Inn,0.022
aLHmX_Inn,-0.072954545
aLHmX_Inn,-0.0555
aLHmX_Inn,-0.056666667
aLHmX_Inn,-0.055857143
aLHmX_Inn,-0.079545455
aLHmX_Inn,0.006666667
aLHmX_Inn,0.028
aLHmX_Inn,-0.027045455
aLHmX_Inn,-0.006666667
aLHmX_Inn,-0.058714286
aLHmX_Inn,-0.032272727
aLHmX_Inn,-0.010649351
aLHmX_Inn,-0.003055556
aLHmX_Inn,-0.049
aLHmX_Inn,-0.021
aLHmX_Inn,-0.010909091
aLHmX_Inn,-0.057840909
aLHmX_Inn,-0.042727273
aLHmX_Inn,-0.035
aLHmX_Inn,0.0025
aLHmX_Inn,-0.05
aLHmX_Inn,-0.014772727
aLHmX_Inn,-0.043285714
aLHmX_Inn,-0.030666667
aLHmX_Inn,-0.044090909
aLHmX_Inn,-0.042916667
aLHmX_Inn,-0.03984127
aLHmX_Inn,-0.040888889
aLHmX_Inn,0.025
aLHmX_Inn,-0.030222222
aLHmX_Inn,0.008333333
aLHmX_Inn,-0.039166667
aLHmX_Inn,-0.015666667
aLHmX_Inn,0.034583333
aLHmX_Inn,-0.026
aLHmX_Inn,-0.0285
aLHmX_Inn,-0.019722222
aLHmX_Inn,-0.043333333
aLHmX_Inn,0.008545455
aLHmX_Inn,-0.020333333
aLHmX_Inn,-0.05925
aLHmX_Inn,-0.023555556
aLHmX_Inn,-0.012181818
aLHmX_Inn,-0.035833333
aLHmX_Inn,-0.031363636
aLHmX_Inn,-0.021
aLHmX_Inn,-0.022454545
aLHmX_Inn,-0.002083333
aLHmX_Inn,-0.029
aLHmX_Inn,-0.025064935
aLHmX_Inn,0.010833333
aLHmX_Inn,0.015909091
aLHmX_Inn,-0.075888889
aLHmX_Inn,-0.0325
aLHmX_Inn,-0.003131313
aLHmX_Inn,-0.019545455
aLHmX_Inn,0.012222222
aLHmX_Inn,0.008484848
aLHmX_Inn,-0.02575
aLHmX_Inn,0.021363636
aLHmX_Inn,0.008333333
aLHmX_Inn,0.052954545
aLHmX_Inn,-0.058068182
aLHmX_Inn,-0.0275
aLHmX_Inn,-0.001477273
aLHmX_Inn,0.040340909
aLHmX_Inn,-0.005833333
aLHmX_Inn,0.001857143
aLHmX_Inn,-0.04925
aLHmX_Inn,-0.02
aLHmX_Inn,-0.054333333
aLHmX_Inn,0.013333333
aLHmX_Inn,-0.068030303
aLHmX_Inn,0.029880952
aLHmX_Inn,-0.037121212
aLHmX_Inn,-0.001363636
aLHmX_Inn,-0.051666667
aLHmX_Inn,-0.002222222
aLHmX_Inn,-0.014666667
aLHmX_Inn,-0.0425
aLHmX_Inn,-0.008333333
aLHmX_Inn,-0.017348485
aLHmX_Inn,-0.022020202
aLHmX_Inn,-0.042777778
aLHmX_Inn,0.012777778
aLHmX_Inn,-0.030833333
aLHmX_Inn,-0.018863636
aLHmX_Inn,-0.057261905
aLHmX_Inn,-0.011111111
aLHmX_Inn,-0.053939394
aLHmX_Inn,-0.037142857
aLHmX_Inn,-0.040222222
aLHmX_Inn,-0.008068182
aLHmX_Inn,-0.004545455
aLHmX_Inn,-0.074181818
aLHmX_Inn,-0.007777778
aLHmX_Inn,-0.014166667
aLHmX_Inn,-0.020606061
aLHmX_Inn,0.01
aLHmX_Inn,-0.037777778
aLHmX_Inn,-0.03
aLHmX_Inn,-0.005833333
aLHmX_Inn,-0.055
aLHmX_Inn,-0.0325
aLHmX_Inn,0.035
aLHmX_Inn,-0.04030303
aLHmX_Inn,-0.075
aLHmX_Inn,0.007142857
aLHmX_Inn,-0.010519481
aLHmX_Inn,-0.067402597
aLHmX_Inn,-0.041666667
aLHmX_Inn,0.025
aLHmX_Inn,-0.042
aLHmX_Inn,-0.018585859
aLHmX_Inn,-0.027727273
aLHmX_Inn,-0.039555556
aLHmX_Inn,-0.018111111
aLHmX_Inn,-0.016103896
aLHmX_Inn,-0.043333333
aLHmX_Inn,-0.004415584
aLHmX_Inn,-0.006388889
aLHmX_Inn,-0.025090909
aLHmX_Inn,-0.034166667
aLHmX_Inn,0.026233766
aLHmX_Inn,-0.004
aLHmX_Inn,-0.040119048
aLHmX_Inn,0.001309524
aLHmX_Inn,0.012727273
aLHmX_Inn,-0.035
aLHmX_Inn,-0.005555556
aLHmX_Inn,-0.044363636
aLHmX_Inn,-0.011
aLHmX_Inn,-0.058939394
aLHmX_Inn,-0.037181818
aLHmX_Inn,-0.029
aLHmX_Inn,-0.032545455
aLHmX_Inn,-0.03297619
aLHmX_Inn,-0.039393939
aLHmX_Inn,0.003939394
aLHmX_Inn,-0.045833333
aLHmX_Inn,-0.040416667
aLHmX_Inn,-0.015909091
aLHmX_Inn,-0.022
aLHmX_Inn,-0.021
aLHmX_Inn,-0.007
aLHmX_Inn,-0.025
aLHmX_Inn,0.01012987
aLHmX_Inn,-0.025714286
aLHmX_Inn,-0.010833333
aLHmX_Inn,-0.051428571
aLHmX_Inn,0.01030303
aLHmX_Inn,-0.029166667
aLHmX_Inn,-0.03425
aLHmX_Inn,-0.0475
aLHmX_Inn,-0.025
aLHmX_Inn,-0.023690476
aLHmX_Inn,-0.04797619
aLHmX_Inn,-0.006666667
aLHmX_Inn,-0.059090909
aLHmX_Inn,-0.06325
aLHmX_Inn,-0.003246753
aLHmX_Inn,-0.024
aLHmX_Inn,-0.029222222
aLHmX_Inn,-0.023
aLHmX_Inn,-0.037555556
aLHmX_Inn,-0.074040404
aLHmX_Inn,-0.012
aLHmX_Inn,-0.00702381
aLHmX_Inn,-0.04225
aLHmX_Inn,-0.017
aLHmX_Inn,-0.021666667
aLHmX_Inn,-0.025
aLHmX_Inn,-0.022
aLHmX_Inn,-0.060808081
aLHmX_Inn,0.0185
aLHmX_Inn,-0.044444444
aLHmX_Inn,-0.002929293
aLHmX_Inn,-0.029880952
aLHmX_Inn,-0.080952381
aLHmX_Inn,-0.045357143
aLHmX_Inn,-0.029636364
aLHmX_Inn,-0.045
aLHmX_Inn,-0.019583333
aLHmX_Inn,-0.005454545
aLHmX_Inn,-0.064848485
aLHmX_Inn,0.013333333
aLHmX_Inn,0.0195
aLHmX_Inn,-0.014166667
aLHmX_Inn,-0.035833333
aLHmX_Inn,-0.065090909
aLHmX_Inn,-0.021666667
aLHmX_Inn,-0.018428571
aLHmX_Inn,-0.058
aLHmX_Inn,-0.012
aLHmX_Inn,-0.031666667
aLHmX_Inn,-0.041666667
aLHmX_Inn,-0.04969697
aLHmX_Inn,0.008333333
aLHmX_Inn,-0.02
aLHmX_Inn,-0.052363636
aLHmX_Inn,0.004333333
aLHmX_Inn,-0.054404762
aLHmX_Inn,-0.040090909
aLHmX_Inn,-0.057373737
aLHmX_Inn,-0.036888889
aLHmX_Inn,-0.027272727
aLHmX_Inn,-0.037285714
aLHmX_Inn,-0.035873016
aLHmX_Inn,-0.069272727
aLHmX_Inn,-0.024155844
aLHmX_Inn,-0.026704545
aLHmX_Inn,-0.014
aLHmX_Inn,-0.02040404
aLHmX_Inn,-0.033
aLHmX_Inn,-0.004343434
aLHmX_Inn,-0.016666667
aLHmX_Inn,0.017
aLHmX_Inn,-0.045454545
aLHmX_Inn,-0.0015
aLHmX_Inn,-0.002727273
aLHmX_Inn,-0.022777778
aLHmX_Inn,-0.045
aLHmX_Inn,0.004343434
aLHmX_Inn,-0.062727273
aLHmX_Inn,-0.044545455
aLHmX_Inn,0.000634921
aLHmX_Inn,-0.051190476
aLHmX_Inn,-0.037840909
aLHmX_Inn,-0.002916667
aLHmX_Inn,-0.022222222
aLHmX_Inn,-0.066388889
aLHmX_Inn,0.015090909
aLHmX_Inn,-0.002888889
aLHmX_Inn,-0.000833333
aLHmX_Inn,-0.018055556
aLHmX_Inn,-0.06280303
aLHmX_Inn,-0.010595238
aLHmX_Inn,-0.04
aLHmX_Inn,-0.064142857
aLHmX_Inn,-0.0135
aLHmX_Inn,-0.052525253
aLHmX_Inn,-0.010833333
aLHmX_Inn,-0.046
aLHmX_Inn,-0.040416667
aLHmX_Inn,0.020833333
aLHmX_Inn,-0.019111111
aLHmX_Inn,-0.053545455
aLHmX_Inn,-0.065416667
aLHmX_Inn,-0.016
aLHmX_Inn,-0.04075
aLHmX_Inn,-0.009404762
aLHmX_Inn,-0.013977273
aLHmX_Inn,-0.017142857
aLHmX_Inn,0.019166667
aLHmX_Inn,-0.065727273
aLHmX_Inn,0.014545455
aLHmX_Inn,-0.026022727
aLHmX_Inn,-0.067954545
aLHmX_Inn,-0.043434343
aLHmX_Inn,0.004571429
aLHmX_Inn,-0.033506494
aLHmX_Inn,-0.004155844
aLHmX_Inn,0.0205
aLHmX_Inn,-0.049292929
aLHmX_Inn,-0.037272727
aLHmX_Inn,0.001111111
aLHmX_Inn,-0.018454545
aLHmX_Inn,-0.0335
aLHmX_Inn,-0.010666667
aLHmX_Inn,-0.067777778
aLHmX_Inn,-0.012083333
aLHmX_Inn,-0.030113636
aLHmX_Inn,-0.01969697
aLHmX_Inn,0.006515152
aLHmX_Inn,-0.007222222
aLHmX_Inn,-0.010833333
aLHmX_Inn,-0.054025974
aLHmX_Inn,-0.040833333
aLHmX_Inn,-0.0645
aLHmX_Inn,0.017012987
aLHmX_Inn,0.003142857
aLHmX_Inn,-0.0915
aLHmX_Inn,0.00075
aLHmX_Inn,-0.041166667
aLHmX_Inn,-0.005757576
aLHmX_Inn,0.013214286
aLHmX_Inn,-0.054363636
aLHmX_Inn,-0.028333333
aLHmX_Inn,-0.066868687
aLHmX_Inn,-0.071666667
aLHmX_Inn,-0.061666667
aLHmX_Inn,-0.052777778
aLHmX_Inn,-0.082525253
aLHmX_Inn,0.025227273
aLHmX_Inn,-0.001333333
aLHmX_Inn,-0.031818182
aLHmX_Inn,-0.053571429
aLHmX_Inn,0.007045455
aLHmX_Inn,0.004040404
aLHmX_Inn,-0.024646465
aLHmX_Inn,-0.050571429
aLHmX_Inn,0.000606061
aLHmX_Inn,-0.051558442
aLHmX_Inn,-0.059428571
aLHmX_Inn,-0.056060606
aLHmX_Inn,-0.0175
aLHmX_Inn,-0.029924242
aLHmX_Inn,-0.007777778
aLHmX_Inn,-0.0645
aLHmX_Inn,-0.034545455
aLHmX_Inn,0.019166667
aLHmX_Inn,-0.024
aLHmX_Inn,-0.032857143
aLHmX_Inn,-0.03625
aLHmX_Inn,-0.044166667
aLHmX_Inn,-0.0575
aLHmX_Inn,-0.041181818
aLHmX_Inn,-0.0625
aLHmX_Inn,-0.04
aLHmX_Inn,0.023333333
aLHmX_Inn,-0.010416667
aLHmX_Inn,-0.0255
aLHmX_Inn,-0.011038961
aLHmX_Inn,-0.01425
aLHmX_Inn,-0.0085
aLHmX_Inn,-0.014285714
aLHmX_Inn,-0.044025974
aLHmX_Inn,-0.04
aLHmX_Inn,0.002444444
aLHmX_Inn,-0.05125
aLHmX_Inn,-0.006477273
aLHmX_Inn,-0.02
aLHmX_Inn,-0.035151515
aLHmX_Inn,-0.010142857
aLHmX_Inn,-0.015454545
aLHmX_Inn,-0.018333333
aLHmX_Inn,0.006333333
aLHmX_Inn,-0.028585859
aLHmX_Inn,-0.016666667
aLHmX_Inn,-0.018333333
aLHmX_Inn,-0.072888889
aLHmX_Inn,-0.028690476
aLHmX_Inn,-0.014949495
aLHmX_Inn,-0.0375
aLHmX_Inn,-0.046666667
aLHmX_Inn,-0.048888889
aLHmX_Inn,-0.066166667
aLHmX_Inn,-0.010333333
aLHmX_Inn,-0.02952381
aLHmX_Inn,-0.018333333
aLHmX_Inn,-0.025
aLHmX_Inn,-0.016166667
aLHmX_Inn,-0.030888889
aLHmX_Inn,-0.0035
aLHmX_Inn,-0.048787879
aLHmX_Inn,-0.038611111
aLHmX_Inn,-0.023333333
aLHmX_Inn,0.005
aLHmX_Inn,-0.028686869
aLHmX_Inn,0.017171717
aLHmX_Inn,-0.016161616
aLHmX_Inn,-0.007333333
aLHmX_Inn,0.0325
aLHmX_Inn,-0.047363636
aLHmX_Inn,-0.03
aLHmX_Inn,-0.047272727
aLHmX_Inn,-0.035333333
aLHmX_Inn,-0.008
aLHmX_Inn,-0.030571429
aLHmX_Inn,-0.029166667
aLHmX_Inn,-0.058
aLHmX_Inn,-0.030606061
aLHmX_Inn,0.006
aLHmX_Inn,-0.026363636
aLHmX_Inn,-0.031818182
aLHmX_Inn,0.004747475
aLHmX_Inn,-0.043636364
aLHmX_Inn,-0.042467532
aLHmX_Inn,-0.025151515
aLHmX_Inn,-0.017272727
aLHmX_Inn,0.02047619
aLHmX_Inn,0.00452381
aLHmX_Inn,0.018181818
aLHmX_Inn,-0.037954545
aLHmX_Inn,-0.051428571
aLHmX_Inn,-0.048295455
aLHmX_Inn,-0.020833333
aLHmX_Inn,-0.019090909
aLHmX_Inn,-0.048030303
aLHmX_Inn,-0.022738095
aLHmX_Inn,-0.022222222
aLHmX_Inn,-0.077636364
aLHmX_Inn,-0.04
aLHmX_Inn,-0.007878788
aLHmX_Inn,-0.0035
aLHmX_Inn,-0.046818182
aLHmX_Inn,0.005227273
aLHmX_Inn,-0.051111111
aLHmX_Inn,-0.0595
aLHmX_Inn,-0.022857143
aLHmX_Inn,-0.064166667
aLHmX_Inn,-0.032
aLHmX_Inn,-0.046666667
aLHmX_Inn,-0.008333333
aLHmX_Inn,-0.043142857
aLHmX_Inn,0.009
aLHmX_Inn,-0.003
aLHmX_Inn,-0.02125
aLHmX_Inn,-0.049583333
aLHmX_Inn,0.032181818
aLHmX_Inn,-0.043888889
aLHmX_Inn,0.012777778
aLHmX_Inn,-0.046103896
aLHmX_Inn,-0.040363636
aLHmX_Inn,-0.0175
aLHmX_Inn,-0.024
aLHmX_Inn,-0.0545
aLHmX_Inn,-0.034444444
aLHmX_Inn,0.01
aLHmX_Inn,-0.048282828
aLHmX_Inn,-0.051969697
aLHmX_Inn,-0.022045455
aLHmX_Inn,-0.049090909
aLHmX_Inn,0.010833333
aLHmX_Inn,-0.017954545
aLHmX_Inn,0.015
aLHmX_Inn,0.006090909
aLHmX_Inn,-0.03
aLHmX_Inn,-0.034242424
aLHmX_Inn,0.0195
aLHmX_Inn,-0.079494949
aLHmX_Inn,-0.0505
aLHmX_Inn,0.015333333
aLHmX_Inn,-0.065974026
aLHmX_Inn,-0.026727273
aLHmX_Inn,-0.032222222
aLHmX_Inn,-0.046222222
aLHmX_Inn,-0.0275
aLHmX_Inn,-0.040833333
aLHmX_Inn,0.053
aLHmX_Inn,-0.035858586
aLHmX_Inn,-0.012222222
aLHmX_Inn,-0.046388889
aLHmX_Inn,0.003777778
aLHmX_Inn,-0.031666667
aLHmX_Inn,-0.024166667
aLHmX_Inn,-0.036
aLHmX_Inn,-0.004
aLHmX_Inn,-0.016363636
aLHmX_Inn,0.01725
aLHmX_Inn,-0.09
aLHmX_Inn,-0.029888889
aLHmX_Inn,-0.002857143
aLHmX_Inn,-0.043571429
aLHmX_Inn,-0.02575
aLHmX_Inn,0.014444444
aLHmX_Inn,-0.034393939
aLHmX_Inn,0.000333333
aLHmX_Inn,-0.061818182
aLHmX_Inn,-0.043095238
aLHmX_Inn,0.046363636
aLHmX_Inn,0.008484848
aLHmX_Inn,-0.029444444
aLHmX_Inn,-0.009166667
aLHmX_Inn,-0.046666667
aLHmX_Inn,0.02
aLHmX_Inn,-0.035272727
aLHmX_Inn,-0.01975
aLHmX_Inn,-0.03275
aLHmX_Inn,-0.032083333
aLHmX_Inn,0.005833333
aLHmX_Inn,0.001717172
aLHmX_Inn,-0.053333333
aLHmX_Inn,-0.072
aLHmX_Inn,-0.017386364
aLHmX_Inn,-0.003611111
aLHmX_Inn,-0.025151515
aLHmX_Inn,0.003787879
aLHmX_Inn,0.029428571
aLHmX_Inn,-0.055833333
aLHmX_Inn,-0.079305556
aLHmX_Inn,0.010181818
aLHmX_Inn,-0.0255
aLHmX_Inn,-0.019428571
aLHmX_Inn,-0.018545455
aLHmX_Inn,0.004545455
aLHmX_Inn,-0.055252525
aLHmX_Inn,-0.020277778
aLHmX_Inn,-0.044545455
aLHmX_Inn,-0.005833333
aLHmX_Inn,0.013030303
aLHmX_Inn,-0.039583333
aLHmX_Inn,-0.045277778
aLHmX_Inn,-0.038181818
aLHmX_Inn,-0.016666667
aLHmX_Inn,-0.013506494
aLHmX_Inn,-0.009191919
aLHmX_Inn,-0.037777778
aLHmX_Inn,-0.025111111
aLHmX_Inn,-0.04
aLHmX_Inn,-0.022467532
aLHmX_Inn,0.009722222
aLHmX_Inn,0.01974026
aLHmX_Inn,-0.072
aLHmX_Inn,0.018888889
aLHmX_Inn,-0.029777778
aLHmX_Inn,-0.014747475
aLHmX_Inn,0.003977273
aLHmX_Inn,-0.063
aLHmX_Inn,0.033166667
aLHmX_Inn,-0.045909091
aLHmX_Inn,0.012222222
aLHmX_Inn,-0.003
aLHmX_Inn,-0.025833333
aLHmX_Inn,-0.041666667
aLHmX_Inn,-0.063809524
aLHmX_Inn,-0.021833333
aLHmX_Inn,-0.02225
aLHmX_Inn,0.015
aLHmX_Inn,-0.04125
aLHmX_Inn,-0.002222222
aLHmX_Inn,-0.023690476
aLHmX_Inn,-0.034272727
aLHmX_Inn,-0.037090909
aLHmX_Inn,0.008080808
aLHmX_Inn,0.010505051
aLHmX_Inn,-0.004545455
aLHmX_Inn,-0.024166667
aLHmX_Inn,0.030535714
aLHmX_Inn,-0.031111111
aLHmX_Inn,-0.002
aLHmX_Inn,-0.045
aLHmX_Inn,-0.046388889
aLHmX_Inn,-0.065974026
aLHmX_Inn,-0.013285714
aLHmX_Inn,-0.017142857
aLHmX_Inn,-0.013090909
aLHmX_Inn,-0.04
aLHmX_Inn,-0.049047619
aLHmX_Inn,0.007
aLHmX_Inn,-0.029166667
aLHmX_Inn,-0.053714286
aLHmX_Inn,-0.045757576
aLHmX_Inn,-0.017424242
aLHmX_Inn,-0.041212121
aLHmX_Inn,-0.011272727
aLHmX_Inn,-0.005
aLHmX_Inn,-0.007575758
aLHmX_Inn,-0.032428571
aLHmX_Inn,0.012222222
aLHmX_Inn,-0.061269841
aLHmX_Inn,-0.04
aLHmX_Inn,-0.029861111
aLHmX_Inn,-0.055
aLHmX_Inn,-0.014722222
aLHmX_Inn,-0.062285714
aLHmX_Inn,-0.028333333
aLHmX_Inn,-0.026666667
aLHmX_Inn,-0.003333333
aLHmX_Inn,-0.051818182
aLHmX_Inn,-0.031
aLHmX_Inn,-0.031038961
aLHmX_Inn,-0.025584416
aLHmX_Inn,-0.035795455
aLHmX_Inn,-0.01
aLHmX_Inn,-0.027159091
aLHmX_Inn,-0.03
aLHmX_Inn,-0.057222222
aLHmX_Inn,-0.032878788
aLHmX_Inn,-0.057532468
aLHmX_Inn,-0.000166667
aLHmX_Inn,-0.02375
aLHmX_Inn,-0.040357143
aLHmX_Inn,-0.021616162
aLHmX_Inn,0.018939394
aLHmX_Inn,-0.056666667
aLHmX_Inn,-0.046607143
aLHmX_Inn,-9.09E-05
aLHmX_Inn,-0.01425
aLHmX_Inn,-0.033909091
aLHmX_Inn,-0.025
aLHmX_Inn,-0.024126984
aLHmX_Inn,-0.023838384
aLHmX_Inn,-0.008666667
aLHmX_Inn,-0.0475
aLHmX_Inn,-0.07
aLHmX_Inn,-0.066969697
aLHmX_Inn,-0.024166667
aLHmX_Inn,-0.09530303
aLHmX_Inn,-0.039166667
aLHmX_Inn,-0.024761905
aLHmX_Inn,0
aLHmX_Inn,0.021555556
aLHmX_Inn,-0.031688312
aLHmX_Inn,-0.042333333
aLHmX_Inn,-0.035833333
aLHmX_Inn,-0.024
aLHmX_Inn,-0.024
aLHmX_Inn,-0.051969697
aLHmX_Inn,-0.054
aLHmX_Inn,-0.04961039
aLHmX_Inn,-0.040519481
aLHmX_Inn,-0.014545455
aLHmX_Inn,-0.057916667
aLHmX_Inn,-0.030416667
aLHmX_Inn,-0.033
aLHmX_Inn,-0.029090909
aLHmX_Inn,-0.027301587
aLHmX_Inn,-0.035727273
aLHmX_Inn,-0.068333333
aLHmX_Inn,-0.015090909
aLHmX_Inn,0.020833333
aLHmX_Inn,0.007222222
aLHmX_Inn,-0.040238095
aLHmX_Inn,-0.047272727
aLHmX_Inn,0.024818182
aLHmX_Inn,-0.054166667
aLHmX_Inn,-0.025454545
aLHmX_Inn,-0.042857143
aLHmX_Inn,-0.003333333
aLHmX_Inn,-0.006
aLHmX_Inn,-0.0415
aLHmX_Inn,-0.065
aLHmX_Inn,-0.04625
aLHmX_Inn,-0.044545455
aLHmX_Inn,-0.037333333
aLHmX_Inn,-0.069
aLHmX_Inn,-0.010666667
aLHmX_Inn,-0.047878788
aLHmX_Inn,-0.011444444
aLHmX_Inn,-0.045272727
aLHmX_Inn,0.017979798
aLHmX_Inn,-0.035324675
aLHmX_Inn,-0.035857143
aLHmX_Inn,-0.00875
aLHmX_Inn,-0.023333333
aLHmX_Inn,-0.018181818
aLHmX_Inn,0.030666667
aLHmX_Inn,-0.064675325
aLHmX_Inn,0.006666667
aLHmX_Inn,-0.005909091
aLHmX_Inn,-0.041818182
aLHmX_Inn,-0.0075
aLHmX_Inn,-0.039166667
aLHmX_Inn,-0.046555556
aLHmX_Inn,-0.06469697
aLHmX_Inn,-0.018333333
aLHmX_Inn,-0.017979798
aLHmX_Inn,-0.067916667
aLHmX_Inn,-0.064166667
aLHmX_Inn,-0.014761905
aLHmX_Inn,-0.042613636
aLHmX_Inn,-0.022083333
aLHmX_Inn,0.012083333
aLHmX_Inn,-0.056262626
aLHmX_Inn,-0.018888889
aLHmX_Inn,-0.001168831
aLHmX_Inn,-0.003333333
aLHmX_Inn,-0.042
aLHmX_Inn,-0.01375
aLHmX_Inn,-0.032
aLHmX_Inn,-0.0685
aLHmX_Inn,0.035
aLHmX_Inn,0.005
aLHmX_Inn,-0.014772727
aLHmX_Inn,-0.006111111
aLHmX_Inn,-0.030909091
aLHmX_Inn,-0.004555556
aLHmX_Inn,-0.052818182
aLHmX_Inn,-0.031071429
aLHmX_Inn,-0.017083333
aLHmX_Inn,0.081333333
aLHmX_Inn,-0.007
aLHmX_Inn,0.01875
aLHmX_Inn,-0.071212121
aLHmX_Inn,-0.01
aLHmX_Inn,-0.076666667
aLHmX_Inn,-0.065656566
aLHmX_Inn,-0.017272727
aLHmX_Inn,-0.038068182
aLHmX_Inn,-0.016111111
aLHmX_Inn,-0.013787879
aLHmX_Inn,-0.022363636
aLHmX_Inn,0.0025
aLHmX_Inn,-0.038777778
aLHmX_Inn,-0.044333333
aLHmX_Inn,0.018181818
aLHmX_Inn,0.005909091
aLHmX_Inn,0.003818182
aLHmX_Inn,-0.033522727
aLHmX_Inn,-0.0575
aLHmX_Inn,-0.051666667
aLHmX_Inn,-0.024
aLHmX_Inn,0.021363636
aLHmX_Inn,-0.052954545
aLHmX_Inn,-0.009666667
aLHmX_Inn,-0.037222222
aLHmX_Inn,-0.027402597
aLHmX_Inn,0.019886364
aLHmX_Inn,0.017532468
aLHmX_Inn,-0.0525
aLHmX_Inn,-0.053166667
aLHmX_Inn,-0.02
aLHmX_Inn,-0.020545455
aLHmX_Inn,-0.043166667
aLHmX_Inn,0.044333333
aLHmX_Inn,-0.038522727
aLHmX_Inn,0.0025
aLHmX_Inn,0.008787879
aLHmX_Inn,-0.036166667
aLHmX_Inn,-0.031666667
aLHmX_Inn,-0.038333333
aLHmX_Inn,-0.005833333
aLHmX_Inn,0.018409091
aLHmX_Inn,-0.054583333
aLHmX_Inn,-0.051477273
aLHmX_Inn,0.002222222
aLHmX_Inn,-0.032159091
aLHmX_Inn,-0.059333333
aLHmX_Inn,-0.067181818
aLHmX_Inn,-0.038333333
aLHmX_Inn,-0.025252525
aLHmX_Inn,-0.026166667
aLHmX_Inn,0.016363636
aLHmX_Inn,-0.040277778
aLHmX_Inn,0.004242424
aLHmX_Inn,-0.007142857
aLHmX_Inn,0.007083333
aLHmX_Inn,-0.032777778
aLHmX_Inn,-0.004204545
aLHmX_Inn,-0.017
aLHmX_Inn,-0.015681818
aLHmX_Inn,-0.010238095
aLHmX_Inn,-0.013535354
aLHmX_Inn,-0.026753247
aLHmX_Inn,-0.02225
aLHmX_Inn,-0.085888889
aLHmX_Inn,-0.025777778
aLHmX_Inn,-0.025194805
aLHmX_Inn,-0.04047619
aLHmX_Inn,-0.054272727
aLHmX_Inn,0.023333333
aLHmX_Inn,-0.04
aLHmX_Inn,-0.025333333
aLHmX_Inn,-0.0525
aLHmX_Inn,-0.039
aLHmX_Inn,-0.096714286
aLHmX_Inn,-0.0395
aLHmX_Inn,-0.04
aLHmX_Inn,-0.06375
